scan_id,diameter_um,flow_mm_s,region,metric,n_geometry_valid,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero
D128_F01_V01,128,1,t08,right_mad,486,486,14,11524304.109814756,5463766.0400939062,20304208.684418269,486,0,0
D128_F01_V01,128,1,t08,bg_mean,486,486,14,24048347.078512248,17101300.295304995,33110772.224974509,486,0,0
D128_F01_V01,128,1,t08,bg_median,486,486,14,16520455.68202915,8954808.0514496807,26927329.41639049,486,0,0
D128_F01_V01,128,1,t08,bg_mad,486,486,14,11199742.171962298,6577802.4301132131,17955961.667907529,486,0,0
D128_F01_V01,128,1,t09,z_local,486,486,14,0.47048668317679421,-0.44932374228978683,1.8348213114612562,429,57,0
D128_F01_V01,128,1,t09,real_minus_bg_mean,486,486,14,12276630.948571304,-7678691.4597580098,35825563.300744206,461,25,0
D128_F01_V01,128,1,t09,signed_asymmetry,486,486,14,-0.028623024650974837,-0.73288194445277155,0.68165164630657815,224,262,0
D128_F01_V01,128,1,t09,real_mean,486,486,14,36155222.656226516,19737359.541508634,59439746.934826501,486,0,0
D128_F01_V01,128,1,t09,real_median,486,486,14,24580283.498384111,11620134.983075006,46215059.162450202,486,0,0
D128_F01_V01,128,1,t09,real_mad,486,486,14,16656442.866368676,5958995.0658739191,31176907.127619319,486,0,0
D128_F01_V01,128,1,t09,left_mean,486,486,14,23488413.291556269,12942333.862958424,46168467.834834941,486,0,0
D128_F01_V01,128,1,t09,left_median,486,486,14,16330766.935841348,5367893.9095834931,30667605.415532131,486,0,0
D128_F01_V01,128,1,t09,left_mad,486,486,14,11077086.005252112,4587819.1876986837,21931142.422314536,486,0,0
D128_F01_V01,128,1,t09,right_mean,486,486,14,24336033.170003034,14925090.86680465,43472753.670522258,486,0,0
D128_F01_V01,128,1,t09,right_median,486,486,14,16650894.116983578,7383690.1665578904,34385518.971021615,486,0,0
D128_F01_V01,128,1,t09,right_mad,486,486,14,11225790.77710849,4359484.7166082337,23915539.991763815,486,0,0
D128_F01_V01,128,1,t09,bg_mean,486,486,14,24061253.543866336,16842038.383742698,35468232.434757128,486,0,0
D128_F01_V01,128,1,t09,bg_median,486,486,14,16565791.976638574,9643882.0042108875,26302156.082162082,486,0,0
D128_F01_V01,128,1,t09,bg_mad,486,486,14,11390818.898483127,7279094.930025192,18988948.969933942,486,0,0
D128_F01_V01,128,1,t10,z_local,486,486,14,0.39767149182495143,-0.31208671839597718,2.1340403456596002,445,41,0
D128_F01_V01,128,1,t10,real_minus_bg_mean,486,486,14,10450579.98513533,-6896776.0758198835,34315816.52018337,466,20,0
D128_F01_V01,128,1,t10,signed_asymmetry,486,486,14,-0.023901779589772375,-0.76006544551335542,0.525700457629657,214,272,0
D128_F01_V01,128,1,t10,real_mean,486,486,14,33758113.014672726,18688895.461404629,58788467.799884088,486,0,0
D128_F01_V01,128,1,t10,real_median,486,486,14,23161553.168107383,12087624.113367723,44961188.589666806,486,0,0
D128_F01_V01,128,1,t10,real_mad,486,486,14,15576256.087553803,8138267.1307390304,31136215.027968161,486,0,0
D128_F01_V01,128,1,t10,left_mean,486,486,14,23387615.302053064,14823593.781909088,37744300.999558978,486,0,0
D128_F01_V01,128,1,t10,left_median,486,486,14,15589854.992591288,7337080.9357337924,30185837.847114328,486,0,0
D128_F01_V01,128,1,t10,left_mad,486,486,14,10669363.54240936,4550213.7031802004,23683464.454487119,486,0,0
D128_F01_V01,128,1,t10,right_mean,486,486,14,23959993.700972326,14395096.548525343,39416715.615150712,486,0,0
D128_F01_V01,128,1,t10,right_median,486,486,14,16337103.733017905,9885173.8693759833,32532399.992707442,486,0,0
D128_F01_V01,128,1,t10,right_mad,486,486,14,11099726.713650163,5584830.730404987,26301303.298802312,486,0,0
D128_F01_V01,128,1,t10,bg_mean,486,486,14,23804365.829077698,16035242.026320389,35456443.566363677,486,0,0
D128_F01_V01,128,1,t10,bg_median,486,486,14,16190847.091985155,9564848.8670801353,25136459.670624748,486,0,0
D128_F01_V01,128,1,t10,bg_mad,486,486,14,11108445.237215361,6637537.2853220375,18034615.635194823,486,0,0
D128_F01_V01,128,1,t11,z_local,486,486,14,0.33871696078331459,-0.63017226458222908,2.3822862751878522,401,85,0
D128_F01_V01,128,1,t11,real_minus_bg_mean,486,486,14,8453723.1361646019,-7814531.9667826518,35559161.904722884,441,45,0
D128_F01_V01,128,1,t11,signed_asymmetry,486,486,14,-0.012560376319122084,-0.64504062372282767,0.67760642094124524,227,259,0
D128_F01_V01,128,1,t11,real_mean,486,486,14,32048715.555273425,17259260.256708227,59328784.654609591,486,0,0
D128_F01_V01,128,1,t11,real_median,486,486,14,21776735.225421302,8845167.3828111794,43523480.62635795,486,0,0
D128_F01_V01,128,1,t11,real_mad,486,486,14,14856963.654297471,6829214.8983093835,29270908.914418638,486,0,0
D128_F01_V01,128,1,t11,left_mean,486,486,14,23426887.457286783,13998579.220459886,43924063.573172696,486,0,0
D128_F01_V01,128,1,t11,left_median,486,486,14,16011861.469402196,7557994.2257029219,36537901.028272294,486,0,0
D128_F01_V01,128,1,t11,left_mad,486,486,14,10958050.202259034,5306387.4448833484,23296967.199453473,486,0,0
D128_F01_V01,128,1,t11,right_mean,486,486,14,23642661.732435204,13583606.44365922,45149220.394061863,486,0,0
D128_F01_V01,128,1,t11,right_median,486,486,14,16667741.983600099,6116154.185179173,30002451.064045459,486,0,0
D128_F01_V01,128,1,t11,right_mad,486,486,14,11048394.486228116,4607905.5645365464,22156811.604753204,486,0,0
D128_F01_V01,128,1,t11,bg_mean,486,486,14,23479027.180669215,15790488.123051751,36100404.823982671,486,0,0
D128_F01_V01,128,1,t11,bg_median,486,486,14,16273885.989737488,9965422.882940419,26005014.305926297,486,0,0
D128_F01_V01,128,1,t11,bg_mad,486,486,14,11165960.608490795,6920413.482218056,17206324.834132753,486,0,0
D128_F01_V01,128,1,t12,z_local,486,486,14,0.27342673729239242,-0.43133119640017126,1.8994257484858041,384,102,0
D128_F01_V01,128,1,t12,real_minus_bg_mean,486,486,14,6072729.3862606008,-12881040.0687644,24810482.525385376,434,52,0
D128_F01_V01,128,1,t12,signed_asymmetry,486,486,14,0.0029130008345283438,-0.67362499136424336,0.70149069627528071,247,239,0
D128_F01_V01,128,1,t12,real_mean,486,486,14,29648371.328849554,15457300.503907701,46625925.221019462,486,0,0
D128_F01_V01,128,1,t12,real_median,486,486,14,20248574.626488566,9170776.5534422453,37160254.656455904,486,0,0
D128_F01_V01,128,1,t12,real_mad,486,486,14,13740607.849428393,6854788.8617878668,24720638.647728734,486,0,0
D128_F01_V01,128,1,t12,left_mean,486,486,14,22820448.914609376,13577672.854269668,38139721.617258362,486,0,0
D128_F01_V01,128,1,t12,left_median,486,486,14,15984966.885252187,7320995.3081151275,29514838.685443461,486,0,0
D128_F01_V01,128,1,t12,left_mad,486,486,14,10825384.567652147,4174995.2125970316,20810893.911572225,486,0,0
D128_F01_V01,128,1,t12,right_mean,486,486,14,23519675.00783968,13922413.517783377,38335177.368619017,486,0,0
D128_F01_V01,128,1,t12,right_median,486,486,14,16302284.104737904,7234219.5656236485,30384599.288639292,486,0,0
D128_F01_V01,128,1,t12,right_mad,486,486,14,10917421.780088179,5260491.3438202227,20698862.614940684,486,0,0
D128_F01_V01,128,1,t12,bg_mean,486,486,14,23310441.457581505,16732935.829065671,35848720.175936468,486,0,0
D128_F01_V01,128,1,t12,bg_median,486,486,14,15977942.827119768,10024932.141895955,24099854.478330273,486,0,0
D128_F01_V01,128,1,t12,bg_mad,486,486,14,10988163.553268852,7450290.4488988444,17251894.228489611,486,0,0
D128_F01_V01,128,1,t13,z_local,486,486,14,0.24850887877128605,-0.46932621079089437,1.7016799214829061,381,105,0
D128_F01_V01,128,1,t13,real_minus_bg_mean,486,486,14,5071888.2815508712,-8268062.0159978643,21022143.985133715,399,87,0
D128_F01_V01,128,1,t13,signed_asymmetry,486,486,14,-0.017042361887774565,-0.66528432062611109,0.86517239858029515,232,254,0
D128_F01_V01,128,1,t13,real_mean,486,486,14,28065498.802213319,16312530.565175889,43995182.309716426,486,0,0
D128_F01_V01,128,1,t13,real_median,486,486,14,19737762.374535009,10298691.84008236,37856009.301235951,486,0,0
D128_F01_V01,128,1,t13,real_mad,486,486,14,13078352.039003212,6235365.301523299,25752565.461374197,486,0,0
D128_F01_V01,128,1,t13,left_mean,486,486,14,23122858.78844399,14352491.118971512,35479413.755465798,486,0,0
D128_F01_V01,128,1,t13,left_median,486,486,14,15455666.250682352,6674343.2294640122,31474488.371907562,486,0,0
D128_F01_V01,128,1,t13,left_mad,486,486,14,10458695.49028952,4954159.0664314972,20734548.640540697,486,0,0
D128_F01_V01,128,1,t13,right_mean,486,486,14,23329522.240971826,12483682.949431606,36751450.29175552,486,0,0
D128_F01_V01,128,1,t13,right_median,486,486,14,16053292.735577118,7226080.9835100882,27467089.46382603,486,0,0
D128_F01_V01,128,1,t13,right_mad,486,486,14,10723578.389272161,5082781.0166282542,20823348.87848597,486,0,0
D128_F01_V01,128,1,t13,bg_mean,486,486,14,23230484.390691698,15291051.359181032,31622572.473436818,486,0,0
D128_F01_V01,128,1,t13,bg_median,486,486,14,15746760.900173396,8899518.7852528039,25926801.324039292,486,0,0
D128_F01_V01,128,1,t13,bg_mad,486,486,14,10859033.303601848,6310456.1541059706,16955560.815314468,486,0,0
D128_F01_V01,128,1,t14,z_local,486,486,14,0.1920427673131066,-0.58078329814062335,1.8721533021020127,359,127,0
D128_F01_V01,128,1,t14,real_minus_bg_mean,486,486,14,4003641.2321240474,-10207518.511373408,21717572.930379204,386,100,0
D128_F01_V01,128,1,t14,signed_asymmetry,486,486,14,-0.0081892304062586296,-0.7031966297705432,0.69332255600365733,230,256,0
D128_F01_V01,128,1,t14,real_mean,486,486,14,27081102.755857982,15591016.617424859,44232742.512030266,486,0,0
D128_F01_V01,128,1,t14,real_median,486,486,14,18655484.713475421,8299201.6889652228,33078226.532087117,486,0,0
D128_F01_V01,128,1,t14,real_mad,486,486,14,12643559.321863052,3890911.6148718791,22585671.586288471,486,0,0
D128_F01_V01,128,1,t14,left_mean,486,486,14,22815349.307542898,12743885.225577891,36133230.989658184,486,0,0
D128_F01_V01,128,1,t14,left_median,486,486,14,15656747.219901195,7498065.1231215894,32344270.905519504,486,0,0
D128_F01_V01,128,1,t14,left_mad,486,486,14,10658504.845246669,4530004.1555849388,21624553.385602154,486,0,0
D128_F01_V01,128,1,t14,right_mean,486,486,14,23151249.929932609,14100652.834203446,38534798.057747379,486,0,0
D128_F01_V01,128,1,t14,right_median,486,486,14,15959409.794173429,6262255.720516284,29687672.532658774,486,0,0
D128_F01_V01,128,1,t14,right_mad,486,486,14,10585884.301196747,5193942.4165348914,19482731.441494018,486,0,0
D128_F01_V01,128,1,t14,bg_mean,486,486,14,22988962.263418302,16937264.031956296,33248382.864830732,486,0,0
D128_F01_V01,128,1,t14,bg_median,486,486,14,15869065.452995362,9391195.1042114291,26851272.974682372,486,0,0
D128_F01_V01,128,1,t14,bg_mad,486,486,14,10843648.470413901,5702001.8219349999,18379524.664455522,486,0,0
D128_F01_V01,128,1,t15,z_local,486,486,14,0.14592667487311156,-0.52203647010605625,1.6818240878571695,339,147,0
D128_F01_V01,128,1,t15,real_minus_bg_mean,486,486,14,3207055.6475874111,-14226219.052165065,21772933.610469047,359,127,0
D128_F01_V01,128,1,t15,signed_asymmetry,486,486,14,-0.03945921675886143,-0.67090016496533977,0.66277408532610438,226,260,0
D128_F01_V01,128,1,t15,real_mean,486,486,14,26349964.37254981,14185381.813496662,41315660.241788879,486,0,0
D128_F01_V01,128,1,t15,real_median,486,486,14,18210345.258845389,8872847.2934325915,33964513.662621625,486,0,0
D128_F01_V01,128,1,t15,real_mad,486,486,14,12327234.125066642,5008124.7314673308,23791730.246083412,486,0,0
D128_F01_V01,128,1,t15,left_mean,486,486,14,22599780.658106558,13860232.703229425,36984532.092048146,486,0,0
D128_F01_V01,128,1,t15,left_median,486,486,14,15408739.068749476,7924141.2344656438,28257294.873758718,486,0,0
D128_F01_V01,128,1,t15,left_mad,486,486,14,10451953.178926643,4943929.3458236177,19679912.303610709,486,0,0
D128_F01_V01,128,1,t15,right_mean,486,486,14,23410372.460296076,14338600.730914349,38617643.003933236,486,0,0
D128_F01_V01,128,1,t15,right_median,486,486,14,15821147.638670843,7289116.0483801812,30127965.898709655,486,0,0
D128_F01_V01,128,1,t15,right_mad,486,486,14,10780362.336625341,3564125.5540661886,22047178.09664683,486,0,0
D128_F01_V01,128,1,t15,bg_mean,486,486,14,23152070.760133624,14544548.196716223,34325650.911116958,486,0,0
D128_F01_V01,128,1,t15,bg_median,486,486,14,15649345.911757343,8915761.0239372551,27978818.355759349,486,0,0
D128_F01_V01,128,1,t15,bg_mad,486,486,14,10857929.199396059,5688811.1877235109,17846018.243731037,486,0,0
D128_F01_V01,128,1,t16,z_local,486,486,14,0.12151065281839482,-0.63517825999870003,1.5433751701041363,318,168,0
D128_F01_V01,128,1,t16,real_minus_bg_mean,486,486,14,2728081.7024050709,-11019387.47948372,18694831.237552609,348,138,0
D128_F01_V01,128,1,t16,signed_asymmetry,486,486,14,-0.022307554374845544,-0.64892847288281152,0.65450148954921861,230,256,0
D128_F01_V01,128,1,t16,real_mean,486,486,14,26230717.497278176,13853127.279512048,40524116.569953933,486,0,0
D128_F01_V01,128,1,t16,real_median,486,486,14,17554333.752061814,6401020.0164218144,35119629.142245635,486,0,0
D128_F01_V01,128,1,t16,real_mad,486,486,14,11947481.655581878,4598523.7472360376,23914521.043698318,486,0,0
D128_F01_V01,128,1,t16,left_mean,486,486,14,22761155.482113741,13351087.439849051,35866685.507198744,486,0,0
D128_F01_V01,128,1,t16,left_median,486,486,14,15695136.671408225,6637473.5675722631,31002794.414289966,486,0,0
D128_F01_V01,128,1,t16,left_mad,486,486,14,10618431.845687427,3729906.8474583877,20776776.137577582,486,0,0
D128_F01_V01,128,1,t16,right_mean,486,486,14,23389272.500811405,14313242.623454507,37858923.001822054,486,0,0
D128_F01_V01,128,1,t16,right_median,486,486,14,15991716.905559979,7715424.2405646658,29764629.589093953,486,0,0
D128_F01_V01,128,1,t16,right_mad,486,486,14,10575679.987887777,5422320.9327963954,17851614.186762139,486,0,0
D128_F01_V01,128,1,t16,bg_mean,486,486,14,23226525.091889497,17129645.172470856,32577199.634385459,486,0,0
D128_F01_V01,128,1,t16,bg_median,486,486,14,15670252.513246711,10342694.427002551,23578714.857224464,486,0,0
D128_F01_V01,128,1,t16,bg_mad,486,486,14,10798198.762190342,6437755.1469458407,15878351.810504206,486,0,0
D128_F01_V01,128,1,t17,z_local,486,486,14,0.099210878594746893,-0.64432741078520306,1.3941391092490416,316,170,0
D128_F01_V01,128,1,t17,real_minus_bg_mean,486,486,14,2786421.2359890845,-14528540.41510766,25650682.39234481,334,152,0
D128_F01_V01,128,1,t17,signed_asymmetry,486,486,14,0.0083189453912197557,-0.83660259987008856,0.61743950175597284,253,233,0
D128_F01_V01,128,1,t17,real_mean,486,486,14,25733573.722709306,14265689.835154312,46657685.772087432,486,0,0
D128_F01_V01,128,1,t17,real_median,486,486,14,17381003.059689082,7865224.5697973073,33742713.762993604,486,0,0
D128_F01_V01,128,1,t17,real_mad,486,486,14,12138342.756036408,6247212.2696995419,23910883.387199316,486,0,0
D128_F01_V01,128,1,t17,left_mean,486,486,14,22946192.251280192,14079760.903863542,38299598.965016514,486,0,0
D128_F01_V01,128,1,t17,left_median,486,486,14,15944840.872428929,6332418.3389933137,29334131.019228037,486,0,0
D128_F01_V01,128,1,t17,left_mad,486,486,14,10486194.803682664,4577730.883935242,21388762.552970268,486,0,0
D128_F01_V01,128,1,t17,right_mean,486,486,14,22980559.444070116,13859946.903199758,38385655.075094953,486,0,0
D128_F01_V01,128,1,t17,right_median,486,486,14,15669668.27242868,7438108.0849311789,34083006.713015758,486,0,0
D128_F01_V01,128,1,t17,right_mad,486,486,14,10387201.19180749,4438562.2055580765,21950746.574100412,486,0,0
D128_F01_V01,128,1,t17,bg_mean,486,486,14,22952346.224913135,15548800.210910821,36964370.57646361,486,0,0
D128_F01_V01,128,1,t17,bg_median,486,486,14,15716550.220393747,9666488.6116824411,25462867.616998747,486,0,0
D128_F01_V01,128,1,t17,bg_mad,486,486,14,10635078.748261791,5998640.6733327741,17898135.453681748,486,0,0
D128_F01_V01,128,1,t18,z_local,486,486,14,0.086212810356487868,-0.54407979557620512,1.0155356081811522,306,180,0
D128_F01_V01,128,1,t18,real_minus_bg_mean,486,486,14,1598804.5559674986,-11999043.063699774,16330290.989243351,318,168,0
D128_F01_V01,128,1,t18,signed_asymmetry,486,486,14,-0.013967403910345511,-0.83159369334548006,0.90500233439567601,229,257,0
D128_F01_V01,128,1,t18,real_mean,486,486,14,24727062.361822128,14461373.285930963,40395770.129263788,486,0,0
D128_F01_V01,128,1,t18,real_median,486,486,14,16828210.83435487,8232682.0571951596,34287092.725965552,486,0,0
D128_F01_V01,128,1,t18,real_mad,486,486,14,11369091.106965497,5286817.657960034,22256797.106566221,486,0,0
D128_F01_V01,128,1,t18,left_mean,486,486,14,22832707.599097952,12482503.095931536,42147902.005436063,486,0,0
D128_F01_V01,128,1,t18,left_median,486,486,14,15579950.1153914,8025135.3603526987,30727647.103550006,486,0,0
D128_F01_V01,128,1,t18,left_mad,486,486,14,10542658.890577387,4318708.4559585098,24269742.859940812,486,0,0
D128_F01_V01,128,1,t18,right_mean,486,486,14,23079565.99706126,13451660.250538101,35573493.737715647,486,0,0
D128_F01_V01,128,1,t18,right_median,486,486,14,15755207.695846181,8528051.5596021786,31294915.088849973,486,0,0
D128_F01_V01,128,1,t18,right_mad,486,486,14,10781672.093207533,5410596.7232032018,19292793.969516315,486,0,0
D128_F01_V01,128,1,t18,bg_mean,486,486,14,23122946.438068032,17063522.479678154,33669658.863541886,486,0,0
D128_F01_V01,128,1,t18,bg_median,486,486,14,15615276.635812093,8599205.431756353,24362410.493602395,486,0,0
D128_F01_V01,128,1,t18,bg_mad,486,486,14,10697289.63820081,6331092.0480877869,17600114.545753852,486,0,0
D128_F01_V01,128,1,t19,z_local,486,486,14,0.083514899130375297,-0.51025877733559011,1.4815712822327238,298,188,0
D128_F01_V01,128,1,t19,real_minus_bg_mean,486,486,14,1119371.6978831887,-9711832.1332674176,15826198.48839451,287,199,0
D128_F01_V01,128,1,t19,signed_asymmetry,486,486,14,-0.011029992913029044,-0.72122327087858529,0.62678527208161694,233,253,0
D128_F01_V01,128,1,t19,real_mean,486,486,14,24458087.643950097,13944929.862432826,38544492.038090408,486,0,0
D128_F01_V01,128,1,t19,real_median,486,486,14,16860047.685177654,7680136.8725885777,31527209.969392579,486,0,0
D128_F01_V01,128,1,t19,real_mad,486,486,14,11340563.382913509,4844473.1942036683,21194161.644705735,486,0,0
D128_F01_V01,128,1,t19,left_mean,486,486,14,22725735.223650075,13551222.647687828,36635629.030127503,486,0,0
D128_F01_V01,128,1,t19,left_median,486,486,14,15596071.486721314,7354561.1447289092,34509750.251464561,486,0,0
D128_F01_V01,128,1,t19,left_mad,486,486,14,10502839.372940209,4430401.2244701907,19999462.092168834,486,0,0
D128_F01_V01,128,1,t19,right_mean,486,486,14,22979544.413732216,13628186.572722966,42122819.63955994,486,0,0
D128_F01_V01,128,1,t19,right_median,486,486,14,15804879.106283698,7564742.8777058013,30044357.670404643,486,0,0
D128_F01_V01,128,1,t19,right_mad,486,486,14,10511344.715175001,5094641.0969506819,18354746.500309885,486,0,0
D128_F01_V01,128,1,t19,bg_mean,486,486,14,22969943.786091823,15754929.301307293,31620375.527626213,486,0,0
D128_F01_V01,128,1,t19,bg_median,486,486,14,15608825.912519518,8795029.173989227,26244186.13140573,486,0,0
D128_F01_V01,128,1,t19,bg_mad,486,486,14,10724816.719287109,6370560.5835803505,18882531.975787293,486,0,0
D128_F01_V01,128,1,t20,z_local,486,486,14,0.052927688826807866,-0.58646383168850036,1.5039749772027284,277,209,0
D128_F01_V01,128,1,t20,real_minus_bg_mean,486,486,14,1295134.5605392698,-12030332.807243906,22455310.388451889,293,193,0
