scan_id,diameter_um,flow_mm_s,source_bin,tail_bin,in_C16,real_matched_rho,left_rho,right_rho,control_rho,excess_cell,real_minus_L,real_minus_R,n_common,status
D128_F05_V01,128,5,4,20,False,-0.010834407089119872,0.048455689930038424,0.059448545597575946,0.053952117763807185,-0.06478652485292706,-0.0592900970191583,-0.070282952686695821,491,ok
D128_F05_V01,128,5,5,5,False,0.0093771443670034298,0.0047709067802850762,0.060969999381597771,0.032870453080941421,-0.02349330871393799,0.0046062375867183536,-0.05159285501459434,491,ok
D128_F05_V01,128,5,5,14,False,0.06654710633748559,0.066813908135942887,0.16029776498900089,0.1135558365624719,-0.047008730224986306,-0.00026680179845729735,-0.093750658651515301,491,ok
D128_F05_V01,128,5,6,4,True,0.060178798893584844,0.16107290289616466,-0.029693242080142901,0.06568983040801088,-0.0055110315144260361,-0.10089410400257981,0.089872040973727751,491,ok
D128_F05_V01,128,5,6,5,False,-0.0042531703880658049,0.022735692267748152,0.0081199254267735731,0.015427808847260863,-0.019680979235326669,-0.026988862655813958,-0.012373095814839377,491,ok
D128_F05_V01,128,5,6,9,False,0.019213291870401831,0.045496686271333235,0.041906985443895359,0.043701835857614293,-0.024488543987212463,-0.026283394400931404,-0.022693693573493528,491,ok
D128_F05_V01,128,5,6,18,False,-0.039222150548704093,-0.060646455000420339,0.053035609975834529,-0.0038054225122929053,-0.035416728036411188,0.021424304451716246,-0.092257760524538629,491,ok
D128_F05_V01,128,5,6,19,False,-0.005108492743732311,-0.054033096309808452,0.071016892896853062,0.0084918982935223049,-0.013600391037254616,0.048924603566076141,-0.07612538564058538,491,ok
D128_F05_V01,128,5,6,20,False,-0.016922296162305343,0.010851752528271365,0.049634185000860566,0.030242968764565965,-0.047165264926871307,-0.027774048690576709,-0.066556481163165912,491,ok
D128_F07_V01,128,7,1,7,False,0.0051732325090663419,0.063723960716597389,-0.034802439860264663,0.014460760428166363,-0.0092875279191000221,-0.058550728207531044,0.039975672369331007,493,ok
D128_F07_V01,128,7,1,8,False,0.032278898690775,0.087047318716408861,-0.018045621206856228,0.034500848754776318,-0.0022219500640013184,-0.054768420025633861,0.050324519897631231,493,ok
D128_F07_V01,128,7,1,9,False,-0.0090450894201660609,0.060384821278266387,0.019404489018534383,0.039894655148400383,-0.048939744568566444,-0.069429910698432448,-0.028449578438700444,493,ok
D128_F07_V01,128,7,1,14,False,0.0057544030570791591,0.068866530572848597,-0.023819283504730102,0.022523623534059248,-0.016769220476980089,-0.063112127515769445,0.029573686561809261,493,ok
D128_F07_V01,128,7,1,18,False,0.036912114321733226,0.13694100371917994,0.061798915908869018,0.099369959814024481,-0.062457845492291254,-0.10002888939744672,-0.024886801587135791,493,ok
D128_F07_V01,128,7,4,8,False,0.093824610303880771,0.09533779707235393,0.10495527199193282,0.10014653453214337,-0.0063219242282625959,-0.0015131867684731598,-0.011130661688052046,493,ok
D128_F07_V01,128,7,4,18,False,0.020523460354920402,0.022442749796464736,0.03580287213947396,0.029122810967969349,-0.0085993506130489471,-0.0019192894415443335,-0.015279411784553557,493,ok
D128_F07_V01,128,7,5,14,False,0.01171178849247336,0.064396524472814326,0.020312395587744933,0.04235446003027963,-0.030642671537806268,-0.052684735980340965,-0.0086006070952715733,493,ok
D128_F07_V01,128,7,6,12,False,0.046796745450780039,0.08418584652967491,0.021795595208223637,0.052990720868949272,-0.0061939754181692327,-0.037389101078894871,0.025001150242556402,493,ok
D128_F07_V01,128,7,6,14,False,0.0014245083792395997,0.046775093190147818,0.053863949265344102,0.05031952122774596,-0.048895012848506357,-0.045350584810908215,-0.052439440886104499,493,ok
D128_F07_V01,128,7,6,16,False,0.013745086542794391,0.02953025961706246,0.012702544081642664,0.02111640184935256,-0.0073713153065581693,-0.01578517307426807,0.0010425424611517266,493,ok
D128_F07_V01,128,7,6,20,False,-0.0087312790597562709,0.059574596787459022,-0.0033106107116461629,0.028131993037906429,-0.0368632720976627,-0.068305875847215286,-0.0054206683481101085,493,ok
D128_F10_V01,128,10,1,2,False,-0.03046313790515914,0.025999610507860534,-0.0085019290573642211,0.0087488407252481575,-0.039211978630407297,-0.056462748413019674,-0.02196120884779492,484,ok
D128_F10_V01,128,10,1,3,False,-0.030180881867649507,-0.028002239247755939,0.07516319790903464,0.023580479330639351,-0.053761361198288858,-0.0021786426198935685,-0.10534407977668414,484,ok
D128_F10_V01,128,10,1,4,False,-0.063279018605135712,0.019481403998931009,0.057073616897126582,0.038277510448028795,-0.10155652905316451,-0.082760422604066713,-0.1203526355022623,484,ok
D128_F10_V01,128,10,1,6,False,-0.068800000846717599,-0.0066579881173301787,0.085291225342696605,0.039316618612683214,-0.10811661945940082,-0.062142012729387422,-0.1540912261894142,484,ok
D128_F10_V01,128,10,1,7,False,-0.022345052520758388,0.056389977537655886,0.032258877090429544,0.044324427314042715,-0.066669479834801107,-0.078735030058414271,-0.054603929611187929,484,ok
D128_F10_V01,128,10,1,9,False,-0.041293744609632241,0.015169128608073125,-0.0022998906599389457,0.0064346189740670896,-0.047728363583699328,-0.056462873217705364,-0.038993853949693298,484,ok
D128_F10_V01,128,10,1,12,False,0.057288484594151576,0.062455550394646904,0.09270223350471396,0.077578891949680429,-0.020290407355528853,-0.0051670658004953282,-0.035413748910562384,484,ok
