scan_id,diameter_um,flow_mm_s,frame_lo,frame_hi,metric,n_geometry_valid,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero
D235_F10_V01,235,10,100,199,tail100,76,76,24,48508493.744082317,37898891.839584514,66482014.993288063,76,0,0
D235_F10_V01,235,10,100,199,tail500,76,76,24,30016833.586274825,26734021.046083629,33523146.50497631,76,0,0
D235_F10_V01,235,10,100,199,RI100,76,76,24,0.20452394213817651,0.1527315003931396,0.31368483414629361,76,0,0
D235_F10_V01,235,10,100,199,RI500,76,76,24,0.12892321068884399,0.092700731423337832,0.19924608020278964,76,0,0
D235_F10_V01,235,10,200,299,source,97,97,3,219715291.11631435,141822700.04562566,300153476.16213197,97,0,0
D235_F10_V01,235,10,200,299,tail100,97,97,3,48876841.028343961,34100988.54593011,63317052.626828805,97,0,0
D235_F10_V01,235,10,200,299,tail500,97,97,3,30272883.132042088,26822542.213069111,34357190.87306343,97,0,0
D235_F10_V01,235,10,200,299,RI100,97,97,3,0.22266840243552491,0.17595637312482118,0.34490045429721106,97,0,0
D235_F10_V01,235,10,200,299,RI500,97,97,3,0.1373475317586493,0.10531288493253559,0.19724683602828658,97,0,0
D235_F10_V01,235,10,300,399,source,99,99,1,211795022.43816966,170965564.60180616,307929684.97825754,99,0,0
D235_F10_V01,235,10,300,399,tail100,99,99,1,49979061.166687183,39646687.527131192,87863188.802456036,99,0,0
D235_F10_V01,235,10,300,399,tail500,99,99,1,30555443.966707651,28178298.198016003,38477222.262718566,99,0,0
D235_F10_V01,235,10,300,399,RI100,99,99,1,0.24562031558627614,0.17994930361801662,0.41132057900690866,99,0,0
D235_F10_V01,235,10,300,399,RI500,99,99,1,0.14623784747658181,0.11183260483038611,0.18012632543148172,99,0,0
D235_F10_V01,235,10,400,499,source,91,91,9,194888714.53283304,144271667.07792699,254798981.64108825,91,0,0
D235_F10_V01,235,10,400,499,tail100,91,91,9,52085515.445574515,39542694.542679071,62248983.88409473,91,0,0
D235_F10_V01,235,10,400,499,tail500,91,91,9,31314399.419299632,27641562.101493739,34236140.383930549,91,0,0
D235_F10_V01,235,10,400,499,RI100,91,91,9,0.26325840122848881,0.19926010881303671,0.34048605954323874,91,0,0
D235_F10_V01,235,10,400,499,RI500,91,91,9,0.15999809222809699,0.12547746013577674,0.20188760170359307,91,0,0
D285_F01_V01,285,1,0,99,source,54,54,46,270792327.05238736,199001185.91744971,325257755.23040897,54,0,0
D285_F01_V01,285,1,0,99,tail100,54,54,46,46019839.348543167,38127533.088254511,100405661.27625446,54,0,0
D285_F01_V01,285,1,0,99,tail500,54,54,46,30265874.303783052,27860867.918507122,44933009.10942626,54,0,0
D285_F01_V01,285,1,0,99,RI100,54,54,46,0.17086523758653646,0.14080516413260247,0.36189175442006577,54,0,0
D285_F01_V01,285,1,0,99,RI500,54,54,46,0.11421245587642803,0.094157089848828548,0.16195187892088214,54,0,0
D285_F01_V01,285,1,100,199,source,100,100,0,244364962.01647562,191620414.84364986,314054073.27305377,100,0,0
D285_F01_V01,285,1,100,199,tail100,100,100,0,46722519.870282002,38782896.347845085,54130912.732204549,100,0,0
D285_F01_V01,285,1,100,199,tail500,100,100,0,29972758.16157721,26415383.151767045,32627011.525160547,100,0,0
D285_F01_V01,285,1,100,199,RI100,100,100,0,0.19226156440714925,0.15363907130776072,0.24158518722163438,100,0,0
D285_F01_V01,285,1,100,199,RI500,100,100,0,0.12341031000890351,0.10087809029097897,0.15188045108074769,100,0,0
D285_F01_V01,285,1,200,299,source,99,99,1,223453894.03829208,184124178.78296825,295610796.37811548,99,0,0
D285_F01_V01,285,1,200,299,tail100,99,99,1,44904067.209583648,37447551.213898204,51963263.174446516,99,0,0
D285_F01_V01,285,1,200,299,tail500,99,99,1,28929302.949789636,26235289.56388345,32125228.775524564,99,0,0
D285_F01_V01,285,1,200,299,RI100,99,99,1,0.20039764505442229,0.15813343149132628,0.2604051652563521,99,0,0
D285_F01_V01,285,1,200,299,RI500,99,99,1,0.1296331581916535,0.10201607847822169,0.15818090010317257,99,0,0
D285_F01_V01,285,1,300,399,source,100,100,0,205171867.15649819,163098440.33537394,263038641.04063156,100,0,0
D285_F01_V01,285,1,300,399,tail100,100,100,0,45013466.028027356,36435751.85384085,55031513.383566499,100,0,0
D285_F01_V01,285,1,300,399,tail500,100,100,0,28280655.698432118,25846668.461118247,30203646.427094147,100,0,0
D285_F01_V01,285,1,300,399,RI100,100,100,0,0.21328798520697678,0.17282343887372043,0.27239314390656677,100,0,0
D285_F01_V01,285,1,300,399,RI500,100,100,0,0.13766972121724919,0.10696539101477311,0.16888724541634736,100,0,0
D285_F01_V01,285,1,400,499,source,100,100,0,192977208.43698019,146387002.56204131,237797925.66528419,100,0,0
D285_F01_V01,285,1,400,499,tail100,100,100,0,44448205.155499369,35431565.259530552,51307736.429968923,100,0,0
D285_F01_V01,285,1,400,499,tail500,100,100,0,28280639.600722954,25498091.216798875,29904773.307764597,100,0,0
D285_F01_V01,285,1,400,499,RI100,100,100,0,0.23442524325560515,0.18927531520506213,0.28547614850011388,100,0,0
D285_F01_V01,285,1,400,499,RI500,100,100,0,0.14659341778275331,0.11565750206310295,0.18753987845289907,100,0,0
D285_F03_V01,285,3,0,99,source,74,74,26,272566575.44701445,196060430.78234166,371862927.27810395,74,0,0
D285_F03_V01,285,3,0,99,tail100,74,74,26,47864112.638892964,39228066.506754689,424607022.31420171,74,0,0
D285_F03_V01,285,3,0,99,tail500,74,74,26,30873809.37738879,27411232.65781999,117051318.50978166,74,0,0
D285_F03_V01,285,3,0,99,RI100,74,74,26,0.17413268870385035,0.12496266042264084,1.4297245692432967,74,0,0
D285_F03_V01,285,3,0,99,RI500,74,74,26,0.11327171393736338,0.085520709183231722,0.3941318375368757,74,0,0
D285_F03_V01,285,3,100,199,source,100,100,0,245943934.31362695,194361886.02062231,319844495.9876799,100,0,0
D285_F03_V01,285,3,100,199,tail100,100,100,0,46352942.238911033,40119791.850853682,55131098.576307669,100,0,0
D285_F03_V01,285,3,100,199,tail500,100,100,0,29956121.211547855,27809364.88166865,32351546.069440439,100,0,0
D285_F03_V01,285,3,100,199,RI100,100,100,0,0.18869170731514981,0.14380627706415514,0.23405556506356562,100,0,0
D285_F03_V01,285,3,100,199,RI500,100,100,0,0.12302655272718244,0.096628146717886942,0.14589348516437142,100,0,0
D285_F03_V01,285,3,200,299,source,100,100,0,225093959.39796671,173554476.76140895,297937287.86785144,100,0,0
D285_F03_V01,285,3,200,299,tail100,100,100,0,44833910.631648377,36290065.083554573,54043440.802859746,100,0,0
D285_F03_V01,285,3,200,299,tail500,100,100,0,29105232.358014047,26687657.435493149,31179674.348310802,100,0,0
D285_F03_V01,285,3,200,299,RI100,100,100,0,0.19948004577664308,0.1515969804173726,0.24748891345417623,100,0,0
D285_F03_V01,285,3,200,299,RI500,100,100,0,0.12994093030064768,0.094817110852954981,0.1631281194163702,100,0,0
D285_F03_V01,285,3,300,399,source,100,100,0,214530854.25009897,181341727.1446436,265000820.35722703,100,0,0
D285_F03_V01,285,3,300,399,tail100,100,100,0,45563360.431192264,38545233.942722887,55023528.958426774,100,0,0
D285_F03_V01,285,3,300,399,tail500,100,100,0,28864320.665203284,26581807.983826175,31663389.919288106,100,0,0
D285_F03_V01,285,3,300,399,RI100,100,100,0,0.21228111885115516,0.16014284626223296,0.30342453347506915,100,0,0
D285_F03_V01,285,3,300,399,RI500,100,100,0,0.13453588852891196,0.1123397396675483,0.17139871352671465,100,0,0
D285_F03_V01,285,3,400,499,source,100,100,0,182784672.24371725,150712665.69924924,225277209.73197609,100,0,0
D285_F03_V01,285,3,400,499,tail100,100,100,0,43993014.152027071,36806156.353335015,54258886.495106988,100,0,0
D285_F03_V01,285,3,400,499,tail500,100,100,0,28001671.176209193,25244289.662263613,31649599.948861789,100,0,0
D285_F03_V01,285,3,400,499,RI100,100,100,0,0.2385786953685663,0.17330667698458263,0.28694454804040864,100,0,0
D285_F03_V01,285,3,400,499,RI500,100,100,0,0.15244231255986973,0.12286426181166481,0.18370697099382699,100,0,0
D285_F05_V01,285,5,0,99,source,98,98,2,279905498.75803959,173000459.37106684,424541125.05244356,98,0,0
D285_F05_V01,285,5,0,99,tail100,98,98,2,47304013.849148728,37677891.364193588,60484896.946078733,98,0,0
D285_F05_V01,285,5,0,99,tail500,98,98,2,30971614.907935135,27541647.228716318,34819848.205924362,98,0,0
D285_F05_V01,285,5,0,99,RI100,98,98,2,0.1743827351728498,0.10820404206732252,0.23844990667449165,98,0,0
D285_F05_V01,285,5,0,99,RI500,98,98,2,0.11185165351434391,0.071373707077446363,0.15919985027116335,98,0,0
D285_F05_V01,285,5,100,199,source,100,100,0,246616872.73566094,176180674.33005482,327048767.1343925,100,0,0
D285_F05_V01,285,5,100,199,tail100,100,100,0,46655701.445174858,40292723.233999901,54074582.801774457,100,0,0
D285_F05_V01,285,5,100,199,tail500,100,100,0,29829515.995829381,26961934.19137495,32277861.39991986,100,0,0
D285_F05_V01,285,5,100,199,RI100,100,100,0,0.1929407331921727,0.14061175075101653,0.2617729115424044,100,0,0
D285_F05_V01,285,5,100,199,RI500,100,100,0,0.12319032479782108,0.092962210004189499,0.16922777618991869,100,0,0
D285_F05_V01,285,5,200,299,source,100,100,0,216244934.15569255,168999456.72993198,274615288.78010881,100,0,0
D285_F05_V01,285,5,200,299,tail100,100,100,0,42518744.688492239,36711633.396587916,51234464.839959845,100,0,0
D285_F05_V01,285,5,200,299,tail500,100,100,0,28288631.582089745,26244610.513029188,30275265.480026271,100,0,0
D285_F05_V01,285,5,200,299,RI100,100,100,0,0.20090211607449071,0.15811809738046206,0.24755010183685189,100,0,0
D285_F05_V01,285,5,200,299,RI500,100,100,0,0.13094398005305494,0.10257647779924509,0.1585343611528178,100,0,0
D285_F05_V01,285,5,300,399,source,100,100,0,212163350.95622241,160673021.60906821,250172654.49689391,100,0,0
D285_F05_V01,285,5,300,399,tail100,100,100,0,45854357.992465943,39392083.545539953,56471027.026233375,100,0,0
D285_F05_V01,285,5,300,399,tail500,100,100,0,28774859.860337526,26364976.19981467,32155045.53243557,100,0,0
D285_F05_V01,285,5,300,399,RI100,100,100,0,0.21650226145125084,0.17331738085221651,0.26643236551460592,100,0,0
D285_F05_V01,285,5,300,399,RI500,100,100,0,0.1358603592283979,0.11224000118433193,0.16409087185752322,100,0,0
D285_F05_V01,285,5,400,499,source,94,94,6,191218608.02861941,150511587.25715241,223989659.85540208,94,0,0
D285_F05_V01,285,5,400,499,tail100,94,94,6,44776476.240847744,36335199.201109014,56965866.8806061,94,0,0
D285_F05_V01,285,5,400,499,tail500,94,94,6,28112771.393000409,25482966.936460212,30391629.237778254,94,0,0
D285_F05_V01,285,5,400,499,RI100,94,94,6,0.23643795333785075,0.18635405134661265,0.29656832588456478,94,0,0
D285_F05_V01,285,5,400,499,RI500,94,94,6,0.14994402748980282,0.11970751002877499,0.19005925106852586,94,0,0
D285_F07_V01,285,7,0,99,source,79,79,21,278612356.35608912,208245793.19928065,378100014.37381673,79,0,0
D285_F07_V01,285,7,0,99,tail100,79,79,21,50113383.713413619,40695266.066213891,62228680.481405482,79,0,0
D285_F07_V01,285,7,0,99,tail500,79,79,21,32427651.116230667,28883431.079605717,35239609.613616578,79,0,0
D285_F07_V01,285,7,0,99,RI100,79,79,21,0.18495764886662652,0.14160521350567837,0.2285767291970742,79,0,0
D285_F07_V01,285,7,0,99,RI500,79,79,21,0.11878856885587083,0.088799691645536721,0.15711995760985412,79,0,0
D285_F07_V01,285,7,100,199,source,100,100,0,234165071.86049724,169822935.74133241,327933718.6155079,100,0,0
D285_F07_V01,285,7,100,199,tail100,100,100,0,46285874.336619571,36230309.330799811,58177639.735682711,100,0,0
D285_F07_V01,285,7,100,199,tail500,100,100,0,30390326.225575738,27791584.796348155,33511121.137835693,100,0,0
D285_F07_V01,285,7,100,199,RI100,100,100,0,0.19650418947844034,0.14387195190177468,0.25275209723495651,100,0,0
D285_F07_V01,285,7,100,199,RI500,100,100,0,0.12859687672782122,0.093692812696492614,0.17138988628226634,100,0,0
D285_F07_V01,285,7,200,299,source,100,100,0,195040074.21847719,144294156.22910938,283780827.10744125,100,0,0
D285_F07_V01,285,7,200,299,tail100,100,100,0,42371416.192068562,34485449.32385724,49796146.471869588,100,0,0
D285_F07_V01,285,7,200,299,tail500,100,100,0,28759710.84469869,25402563.590571035,31759202.306625824,100,0,0
D285_F07_V01,285,7,200,299,RI100,100,100,0,0.21394040648359236,0.15082556517582454,0.27957729656624902,100,0,0
D285_F07_V01,285,7,200,299,RI500,100,100,0,0.14781595447522788,0.10637059921382144,0.18767576437834063,100,0,0
D285_F07_V01,285,7,300,399,source,83,83,17,209952691.98959315,115691644.39731432,261143892.18711448,83,0,0
D285_F07_V01,285,7,300,399,tail100,83,83,17,45300722.146945961,35318850.811651573,53806774.590517983,83,0,0
D285_F07_V01,285,7,300,399,tail500,83,83,17,29164863.334337831,25608270.779441569,32322397.404005073,83,0,0
D285_F07_V01,285,7,300,399,RI100,83,83,17,0.2168987008679131,0.1657024627143926,0.30706479860833386,83,0,0
D285_F07_V01,285,7,300,399,RI500,83,83,17,0.14105582895264898,0.11275880104386626,0.22549617102308966,83,0,0
D285_F07_V01,285,7,400,499,source,96,96,4,196080058.56654894,149543519.91916269,230217422.47847611,96,0,0
D285_F07_V01,285,7,400,499,tail100,96,96,4,45175846.123442352,35784911.078463517,53956303.968374401,96,0,0
D285_F07_V01,285,7,400,499,tail500,96,96,4,29154942.684664235,26686812.835287403,31556666.202720869,96,0,0
D285_F07_V01,285,7,400,499,RI100,96,96,4,0.22931394601423571,0.18392676065035563,0.31056688514951886,96,0,0
D285_F07_V01,285,7,400,499,RI500,96,96,4,0.14921447118192277,0.12102490160498947,0.19100451539833377,96,0,0
D285_F10_V01,285,10,0,99,source,94,94,6,266385320.35532475,196383620.3215495,377855873.25549227,94,0,0
D285_F10_V01,285,10,0,99,tail100,94,94,6,46947183.19465299,37718013.927695319,80819982.386945575,94,0,0
D285_F10_V01,285,10,0,99,tail500,94,94,6,30103544.025992762,27388906.188745312,39301590.169730656,94,0,0
D285_F10_V01,285,10,0,99,RI100,94,94,6,0.18127718551480579,0.12646997694618312,0.26578667481148216,94,0,0
D285_F10_V01,285,10,0,99,RI500,94,94,6,0.11596508885719981,0.079837429935556731,0.16038932945704443,94,0,0
D285_F10_V01,285,10,100,199,source,100,100,0,227596296.77995855,165077486.38723096,310685998.02268279,100,0,0
D285_F10_V01,285,10,100,199,tail100,100,100,0,43002030.881514147,33968583.269212775,52934864.887022488,100,0,0
D285_F10_V01,285,10,100,199,tail500,100,100,0,28076912.126245931,25242269.720443945,31065249.634758871,100,0,0
D285_F10_V01,285,10,100,199,RI100,100,100,0,0.18870286828322064,0.1483036104101863,0.24031977140718602,100,0,0
D285_F10_V01,285,10,100,199,RI500,100,100,0,0.12374106133056501,0.093000368608100806,0.15860301578409414,100,0,0
D285_F10_V01,285,10,200,299,source,100,100,0,216724043.31912357,178472748.67578471,266645785.56187338,100,0,0
D285_F10_V01,285,10,200,299,tail100,100,100,0,42765378.517357171,35505255.562130444,51830453.522529639,100,0,0
D285_F10_V01,285,10,200,299,tail500,100,100,0,27997741.43290358,24477713.963469893,30802721.549554665,100,0,0
D285_F10_V01,285,10,200,299,RI100,100,100,0,0.19790586786595418,0.15122181043727351,0.2402772067819926,100,0,0
D285_F10_V01,285,10,200,299,RI500,100,100,0,0.12969910073658453,0.10428470843550203,0.15341934206898644,100,0,0
D285_F10_V01,285,10,300,399,source,100,100,0,202268626.56481495,170691034.22956645,233732445.68861315,100,0,0
D285_F10_V01,285,10,300,399,tail100,100,100,0,43615505.471192002,35928028.193426371,54881366.895286143,100,0,0
D285_F10_V01,285,10,300,399,tail500,100,100,0,27805265.158735923,26171926.494587746,30850280.551309686,100,0,0
D285_F10_V01,285,10,300,399,RI100,100,100,0,0.2144054490781,0.17907349643624743,0.27996920921534368,100,0,0
D285_F10_V01,285,10,300,399,RI500,100,100,0,0.1370523701204174,0.11818110834877187,0.16296150054161332,100,0,0
D285_F10_V01,285,10,400,499,source,100,100,0,181544853.77349275,141503117.77633587,240918861.1119372,100,0,0
D285_F10_V01,285,10,400,499,tail100,100,100,0,42371094.604582794,34287833.788079888,49566110.693363957,100,0,0
D285_F10_V01,285,10,400,499,tail500,100,100,0,27437883.170840897,24351871.575970277,30301613.582561258,100,0,0
D285_F10_V01,285,10,400,499,RI100,100,100,0,0.22827755245675069,0.17694081946207485,0.29416019137210525,100,0,0
D285_F10_V01,285,10,400,499,RI500,100,100,0,0.1506371198618851,0.11718027222921754,0.19044994821306932,100,0,0
