scan_id,diameter_um,flow_mm_s,region,side,metric,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero
D285_F01_V01,285,1,t08,right,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t09,left,neff,453,0,93.587228023381272,93.225255364849829,93.885943567190338,453,0,0
D285_F01_V01,285,1,t09,left,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t09,left,sum_w2,453,0,74.919713172588587,74.681342208715321,75.210609535890143,453,0,0
D285_F01_V01,285,1,t09,left,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t09,real,neff,453,0,93.603965674432175,93.228322777374075,93.885933167117045,453,0,0
D285_F01_V01,285,1,t09,real,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t09,real,sum_w2,453,0,74.906316517790032,74.681350481428865,75.208134944921795,453,0,0
D285_F01_V01,285,1,t09,real,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t09,right,neff,453,0,93.598294090565801,93.229275362635732,93.885951485370725,453,0,0
D285_F01_V01,285,1,t09,right,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t09,right,sum_w2,453,0,74.910855462226962,74.681335910218806,75.207366493589021,453,0,0
D285_F01_V01,285,1,t09,right,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t10,left,neff,453,0,90.632092735656428,90.281549822390616,90.92137595773454,453,0,0
D285_F01_V01,285,1,t10,left,nonzero_pixels,453,0,92,92,96,453,0,0
D285_F01_V01,285,1,t10,left,sum_w2,453,0,77.362533165595877,77.116389916808203,77.662914448447594,453,0,0
D285_F01_V01,285,1,t10,left,z_span_pixels,453,0,4,4,4,453,0,0
D285_F01_V01,285,1,t10,real,neff,453,0,90.648301874170983,90.284520377477051,90.921365886056762,453,0,0
D285_F01_V01,285,1,t10,real,nonzero_pixels,453,0,92,92,96,453,0,0
D285_F01_V01,285,1,t10,real,sum_w2,453,0,77.348699701647945,77.116398459260523,77.66035917136702,453,0,0
D285_F01_V01,285,1,t10,real,z_span_pixels,453,0,4,4,4,453,0,0
D285_F01_V01,285,1,t10,right,neff,453,0,90.642809377750424,90.285442883652294,90.921383625888339,453,0,0
D285_F01_V01,285,1,t10,right,nonzero_pixels,453,0,92,92,96,453,0,0
D285_F01_V01,285,1,t10,right,sum_w2,453,0,77.353386642169554,77.116383412943961,77.659565664034986,453,0,0
D285_F01_V01,285,1,t10,right,z_span_pixels,453,0,4,4,4,453,0,0
D285_F01_V01,285,1,t11,left,neff,453,0,94.35637014128308,93.991422627922788,94.657540664375787,453,0,0
D285_F01_V01,285,1,t11,left,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t11,left,sum_w2,453,0,74.309008174336952,74.072580281691728,74.597533307750965,453,0,0
D285_F01_V01,285,1,t11,left,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t11,real,neff,453,0,94.373245349911585,93.994515249827657,94.657530178830001,453,0,0
D285_F01_V01,285,1,t11,real,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t11,real,sum_w2,453,0,74.295720721825731,74.072588486970602,74.595078888310198,453,0,0
D285_F01_V01,285,1,t11,real,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t11,right,neff,453,0,94.367527154406872,93.995475663865292,94.65754864763133,453,0,0
D285_F01_V01,285,1,t11,right,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t11,right,sum_w2,453,0,74.300222667241471,74.072574034537169,74.594316700977259,453,0,0
D285_F01_V01,285,1,t11,right,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t12,left,neff,453,0,96.899599284759333,96.524815179016031,97.208887390694841,453,0,0
D285_F01_V01,285,1,t12,left,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t12,left,sum_w2,453,0,72.35869221217888,72.128469611519648,72.639644708210085,453,0,0
D285_F01_V01,285,1,t12,left,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t12,real,neff,453,0,96.916929338379418,96.527991157732359,97.20887662252747,453,0,0
D285_F01_V01,285,1,t12,real,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t12,real,sum_w2,453,0,72.345753502456276,72.128477601442583,72.637254707519233,453,0,0
D285_F01_V01,285,1,t12,real,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t12,right,neff,453,0,96.911057017812098,96.528977458236028,97.208895589126584,453,0,0
D285_F01_V01,285,1,t12,right,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t12,right,sum_w2,453,0,72.350137289707604,72.128463528328069,72.636512524572808,453,0,0
D285_F01_V01,285,1,t12,right,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t13,left,neff,453,0,91.306369464576605,90.953218612756459,91.597804870708259,453,0,0
D285_F01_V01,285,1,t13,left,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t13,left,sum_w2,453,0,76.791228489810607,76.546902952819138,77.089391525348177,453,0,0
D285_F01_V01,285,1,t13,left,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t13,real,neff,453,0,91.322699194424374,90.956211267919315,91.597794724100041,453,0,0
D285_F01_V01,285,1,t13,real,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t13,real,sum_w2,453,0,76.777497182841159,76.5469114321874,77.086855118407584,453,0,0
D285_F01_V01,285,1,t13,real,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t13,right,neff,453,0,91.317165835408574,90.957140637275401,91.597812595910881,453,0,0
D285_F01_V01,285,1,t13,right,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t13,right,sum_w2,453,0,76.782149511375223,76.546896496984459,77.086067470946347,453,0,0
D285_F01_V01,285,1,t13,right,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t14,left,neff,453,0,90.229998269215699,89.881010559646683,90.517998069723063,453,0,0
D285_F01_V01,285,1,t14,left,nonzero_pixels,453,0,92,92,96,453,0,0
D285_F01_V01,285,1,t14,left,sum_w2,453,0,77.70728598718739,77.46004584335391,78.009005867556297,453,0,0
D285_F01_V01,285,1,t14,left,z_span_pixels,453,0,4,4,4,453,0,0
D285_F01_V01,285,1,t14,real,neff,453,0,90.246135494959546,89.883967935695608,90.517988042728817,453,0,0
D285_F01_V01,285,1,t14,real,nonzero_pixels,453,0,92,92,96,453,0,0
D285_F01_V01,285,1,t14,real,sum_w2,453,0,77.693390876786935,77.460054423874212,78.006439203324049,453,0,0
D285_F01_V01,285,1,t14,real,z_span_pixels,453,0,4,4,4,453,0,0
D285_F01_V01,285,1,t14,right,neff,453,0,90.240667366313687,89.884886349119384,90.518005703856588,453,0,0
D285_F01_V01,285,1,t14,right,nonzero_pixels,453,0,92,92,96,453,0,0
D285_F01_V01,285,1,t14,right,sum_w2,453,0,77.698098703852779,77.460039310506332,78.005642159863072,453,0,0
D285_F01_V01,285,1,t14,right,z_span_pixels,453,0,4,4,4,453,0,0
D285_F01_V01,285,1,t15,left,neff,453,0,95.88152698624134,95.510680536781422,96.187565567356955,453,0,0
D285_F01_V01,285,1,t15,left,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t15,left,sum_w2,453,0,73.126998500302506,72.894331390679014,73.410934156514813,453,0,0
D285_F01_V01,285,1,t15,left,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t15,real,neff,453,0,95.898674962250624,95.513823147186855,96.187554912324927,453,0,0
D285_F01_V01,285,1,t15,real,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t15,real,sum_w2,453,0,73.113922407057103,72.894339465439145,73.408518778740657,453,0,0
D285_F01_V01,285,1,t15,real,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t15,right,neff,453,0,95.892864339016867,95.51479908515833,96.187573679652132,453,0,0
D285_F01_V01,285,1,t15,right,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t15,right,sum_w2,453,0,73.118352741464122,72.89432524289596,73.407768715278337,453,0,0
D285_F01_V01,285,1,t15,right,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t16,left,neff,453,0,96.114563373729865,95.742815596145434,96.421345769922439,453,0,0
D285_F01_V01,285,1,t16,left,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t16,left,sum_w2,453,0,72.949697049196274,72.717594057026091,73.232944283828317,453,0,0
D285_F01_V01,285,1,t16,left,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t16,real,neff,453,0,96.131753027239611,95.74596584454541,96.421335088993786,453,0,0
D285_F01_V01,285,1,t16,real,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t16,real,sum_w2,453,0,72.936652659840746,72.717602112208397,73.23053476230416,453,0,0
D285_F01_V01,285,1,t16,real,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t16,right,neff,453,0,96.125928281508138,95.746944154496802,96.42135390193431,453,0,0
D285_F01_V01,285,1,t16,right,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t16,right,sum_w2,453,0,72.941072252596427,72.717587924148731,73.229786517422426,453,0,0
D285_F01_V01,285,1,t16,right,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t17,left,neff,453,0,90.081556105523291,89.733142534175443,90.369082102258602,453,0,0
D285_F01_V01,285,1,t17,left,nonzero_pixels,453,0,92,92,96,453,0,0
D285_F01_V01,285,1,t17,left,sum_w2,453,0,77.835337035207601,77.58768947321343,78.137554108940094,453,0,0
D285_F01_V01,285,1,t17,left,z_span_pixels,453,0,4,4,4,453,0,0
D285_F01_V01,285,1,t17,real,neff,453,0,90.097666783059779,89.736095044888003,90.369072091760316,453,0,0
D285_F01_V01,285,1,t17,real,nonzero_pixels,453,0,92,92,96,453,0,0
D285_F01_V01,285,1,t17,real,sum_w2,453,0,77.821419027553347,77.587698067873248,78.134983215193913,453,0,0
D285_F01_V01,285,1,t17,real,z_span_pixels,453,0,4,4,4,453,0,0
D285_F01_V01,285,1,t17,right,neff,453,0,90.092207650322749,89.737011947381077,90.369089723832843,453,0,0
D285_F01_V01,285,1,t17,right,nonzero_pixels,453,0,92,92,96,453,0,0
D285_F01_V01,285,1,t17,right,sum_w2,453,0,77.82613461247854,77.587682929600575,78.134184858313603,453,0,0
D285_F01_V01,285,1,t17,right,z_span_pixels,453,0,4,4,4,453,0,0
D285_F01_V01,285,1,t18,left,neff,453,0,90.793935758398661,90.442766875644793,91.083735557659139,453,0,0
D285_F01_V01,285,1,t18,left,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t18,left,sum_w2,453,0,77.224632036956109,76.978927546189951,77.524477880801015,453,0,0
D285_F01_V01,285,1,t18,left,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t18,real,neff,453,0,90.810173841803405,90.445742735294047,91.083725467996203,453,0,0
D285_F01_V01,285,1,t18,real,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t18,real,sum_w2,453,0,77.210823231589202,76.97893607341507,77.521927158582614,453,0,0
D285_F01_V01,285,1,t18,real,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t18,right,neff,453,0,90.804671537353471,90.446666888801744,91.083743239506049,453,0,0
D285_F01_V01,285,1,t18,right,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t18,right,sum_w2,453,0,77.215501817493163,76.978921053919038,77.521135065702126,453,0,0
D285_F01_V01,285,1,t18,right,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t19,left,neff,453,0,96.794187700007413,96.419811300661479,97.103139348933482,453,0,0
D285_F01_V01,285,1,t19,left,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t19,left,sum_w2,453,0,72.437492857115473,72.207019537588124,72.718751318293442,453,0,0
D285_F01_V01,285,1,t19,left,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t19,real,neff,453,0,96.81149890124388,96.422983824410494,97.103128592480232,453,0,0
D285_F01_V01,285,1,t19,real,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t19,real,sum_w2,453,0,72.424540056775143,72.207027536212308,72.716358714824821,453,0,0
D285_F01_V01,285,1,t19,real,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t19,right,neff,453,0,96.805632968841508,96.4239690519737,97.103147538446635,453,0,0
D285_F01_V01,285,1,t19,right,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t19,right,sum_w2,453,0,72.428928618093707,72.207013447771757,72.71561572362036,453,0,0
D285_F01_V01,285,1,t19,right,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t20,left,neff,453,0,94.70788402685541,94.341576943195221,95.010176526350151,453,0,0
D285_F01_V01,285,1,t20,left,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t20,left,sum_w2,453,0,74.033205917061522,73.797655540454556,74.320660172461785,453,0,0
D285_F01_V01,285,1,t20,left,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t20,real,neff,453,0,94.724822102147229,94.34468108630989,95.010166001741652,453,0,0
D285_F01_V01,285,1,t20,real,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t20,real,sum_w2,453,0,74.01996778171231,73.797663715279057,74.318214862743247,453,0,0
D285_F01_V01,285,1,t20,real,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,t20,right,neff,453,0,94.719082604157975,94.345645078260432,95.010184539346369,453,0,0
D285_F01_V01,285,1,t20,right,nonzero_pixels,453,0,115,115,120,453,0,0
D285_F01_V01,285,1,t20,right,sum_w2,453,0,74.024453017892668,73.797649316486684,74.317455504313443,453,0,0
D285_F01_V01,285,1,t20,right,z_span_pixels,453,0,5,5,5,453,0,0
D285_F01_V01,285,1,tail100,left,neff,453,0,351.69192507205787,350.33166615862416,352.81446974903531,453,0,0
D285_F01_V01,285,1,tail100,left,nonzero_pixels,453,0,368,368,384,453,0,0
D285_F01_V01,285,1,tail100,left,sum_w2,453,0,318.98501069959275,317.97010072140756,320.22355761376014,453,0,0
D285_F01_V01,285,1,tail100,left,z_span_pixels,453,0,16,16,16,453,0,0
D285_F01_V01,285,1,tail100,real,neff,453,0,351.75482357694585,350.34319320390568,352.81443066654646,453,0,0
D285_F01_V01,285,1,tail100,real,nonzero_pixels,453,0,368,368,384,453,0,0
D285_F01_V01,285,1,tail100,real,sum_w2,453,0,318.92797187905677,317.97013594406809,320.2130215693316,453,0,0
D285_F01_V01,285,1,tail100,real,z_span_pixels,453,0,16,16,16,453,0,0
D285_F01_V01,285,1,tail100,right,neff,453,0,351.7335103027919,350.3467729289552,352.81449950480595,453,0,0
D285_F01_V01,285,1,tail100,right,nonzero_pixels,453,0,368,368,384,453,0,0
D285_F01_V01,285,1,tail100,right,sum_w2,453,0,318.94729730328044,317.97007390435385,320.20974974078041,453,0,0
D285_F01_V01,285,1,tail100,right,z_span_pixels,453,0,16,16,16,453,0,0
D285_F01_V01,285,1,tail500,left,neff,453,0,1708.7136030962347,1702.1047140560872,1714.1675450917517,453,0,0
D285_F01_V01,285,1,tail500,left,nonzero_pixels,453,0,1748,1748,1824,453,0,0
D285_F01_V01,285,1,tail500,left,sum_w2,453,0,1641.3583335263063,1636.1360475423357,1647.7313580598839,453,0,0
D285_F01_V01,285,1,tail500,left,z_span_pixels,453,0,76,76,76,453,0,0
D285_F01_V01,285,1,tail500,real,neff,453,0,1709.0191987703308,1702.1607188081778,1714.1673552074362,453,0,0
D285_F01_V01,285,1,tail500,real,nonzero_pixels,453,0,1748,1748,1824,453,0,0
D285_F01_V01,285,1,tail500,real,sum_w2,453,0,1641.0648365271343,1636.1362287828501,1647.6771441509379,453,0,0
D285_F01_V01,285,1,tail500,real,z_span_pixels,453,0,76,76,76,453,0,0
D285_F01_V01,285,1,tail500,right,neff,453,0,1708.9156471136764,1702.178111089466,1714.1676896617189,453,0,0
D285_F01_V01,285,1,tail500,right,nonzero_pixels,453,0,1748,1748,1824,453,0,0
D285_F01_V01,285,1,tail500,right,sum_w2,453,0,1641.1642767673786,1636.1359095534235,1647.6603087421311,453,0,0
D285_F01_V01,285,1,tail500,right,z_span_pixels,453,0,76,76,76,453,0,0
D285_F03_V01,285,3,s1,left,neff,474,0,86.498583327607406,86.303891446776277,86.622721688976696,474,0,0
D285_F03_V01,285,3,s1,left,nonzero_pixels,474,0,111,110,112,474,0,0
D285_F03_V01,285,3,s1,left,sum_w2,474,0,77.147697448730469,76.979141235351562,77.299240112304688,474,0,0
D285_F03_V01,285,3,s1,left,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s1,real,neff,474,0,86.489300614022682,86.30300468160705,86.612913596509202,474,0,0
D285_F03_V01,285,3,s1,real,nonzero_pixels,474,0,111,110,112,474,0,0
D285_F03_V01,285,3,s1,real,sum_w2,474,0,77.155166625976562,76.979141235351562,77.300704956054688,474,0,0
D285_F03_V01,285,3,s1,real,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s1,right,neff,474,0,86.47325598085888,86.30300468160705,86.612125808739222,474,0,0
D285_F03_V01,285,3,s1,right,nonzero_pixels,474,0,111,110,112,474,0,0
D285_F03_V01,285,3,s1,right,sum_w2,474,0,77.176971435546875,76.979141235351562,77.305511474609375,474,0,0
D285_F03_V01,285,3,s1,right,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s2,left,neff,474,0,144.23634013774108,144.04970137310264,144.34871894853703,474,0,0
D285_F03_V01,285,3,s2,left,nonzero_pixels,474,0,165,164,166,474,0,0
D285_F03_V01,285,3,s2,left,sum_w2,474,0,130.62135314941406,130.52101135253906,130.79624938964844,474,0,0
D285_F03_V01,285,3,s2,left,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s2,real,neff,474,0,144.24336420731112,144.04970137310264,144.3511167168239,474,0,0
D285_F03_V01,285,3,s2,real,nonzero_pixels,474,0,165,164,166,474,0,0
D285_F03_V01,285,3,s2,real,sum_w2,474,0,130.61203002929688,130.51641845703125,130.79624938964844,474,0,0
D285_F03_V01,285,3,s2,real,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s2,right,neff,474,0,144.26486600558007,144.04958665631241,144.35934714247426,474,0,0
D285_F03_V01,285,3,s2,right,nonzero_pixels,474,0,165,164,166,474,0,0
D285_F03_V01,285,3,s2,right,sum_w2,474,0,130.5887451171875,130.52101135253906,130.79737854003906,474,0,0
D285_F03_V01,285,3,s2,right,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s3,left,neff,474,0,165.93099111564899,165.16008746985196,166.62030441976907,474,0,0
D285_F03_V01,285,3,s3,left,nonzero_pixels,474,0,184,183,187,474,0,0
D285_F03_V01,285,3,s3,left,sum_w2,474,0,145.74098968505859,145.08976745605469,146.37181091308594,474,0,0
D285_F03_V01,285,3,s3,left,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s3,real,neff,474,0,165.84881999930013,165.16446135584155,166.62238687196978,474,0,0
D285_F03_V01,285,3,s3,real,nonzero_pixels,474,0,184,183,187,474,0,0
D285_F03_V01,285,3,s3,real,sum_w2,474,0,145.77975463867188,145.08746337890625,146.37535095214844,474,0,0
D285_F03_V01,285,3,s3,real,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s3,right,neff,474,0,165.70288289494042,165.16008746985196,166.62015292233121,474,0,0
D285_F03_V01,285,3,s3,right,nonzero_pixels,474,0,184,183,187,474,0,0
D285_F03_V01,285,3,s3,right,sum_w2,474,0,145.94367218017578,145.08746337890625,146.3724365234375,474,0,0
D285_F03_V01,285,3,s3,right,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s36,left,neff,474,0,545.7563672754718,544.47460962710193,546.90409073896069,474,0,0
D285_F03_V01,285,3,s36,left,nonzero_pixels,474,0,572,571,578,474,0,0
D285_F03_V01,285,3,s36,left,sum_w2,474,0,516.30049133300781,515.06866455078125,517.4183349609375,474,0,0
D285_F03_V01,285,3,s36,left,z_span_pixels,474,0,29,29,29,474,0,0
D285_F03_V01,285,3,s36,real,neff,474,0,545.56878993506916,544.47785377338039,546.9006972353659,474,0,0
D285_F03_V01,285,3,s36,real,nonzero_pixels,474,0,572,571,578,474,0,0
D285_F03_V01,285,3,s36,real,sum_w2,474,0,516.32540130615234,515.06866455078125,517.42510986328125,474,0,0
D285_F03_V01,285,3,s36,real,z_span_pixels,474,0,29,29,29,474,0,0
D285_F03_V01,285,3,s36,right,neff,474,0,545.30298779574059,544.47460962710193,546.89745053853335,474,0,0
D285_F03_V01,285,3,s36,right,nonzero_pixels,474,0,572,571,578,474,0,0
D285_F03_V01,285,3,s36,right,sum_w2,474,0,516.65843963623047,515.07174682617188,517.42564392089844,474,0,0
D285_F03_V01,285,3,s36,right,z_span_pixels,474,0,29,29,29,474,0,0
D285_F03_V01,285,3,s4,left,neff,474,0,169.27613473193753,168.48042316806709,170.01180482948891,474,0,0
D285_F03_V01,285,3,s4,left,nonzero_pixels,474,0,184,182,186,474,0,0
D285_F03_V01,285,3,s4,left,sum_w2,474,0,145.40553283691406,144.72454833984375,146.03431701660156,474,0,0
D285_F03_V01,285,3,s4,left,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s4,real,neff,474,0,169.17901035937365,168.48042316806709,170.00808713738775,474,0,0
D285_F03_V01,285,3,s4,real,nonzero_pixels,474,0,184,182,186,474,0,0
D285_F03_V01,285,3,s4,real,sum_w2,474,0,145.4290771484375,144.72746276855469,146.04048156738281,474,0,0
D285_F03_V01,285,3,s4,real,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s4,right,neff,474,0,169.0300818661276,168.48721310516032,170.00229108945473,474,0,0
D285_F03_V01,285,3,s4,right,nonzero_pixels,474,0,184,182,186,474,0,0
D285_F03_V01,285,3,s4,right,sum_w2,474,0,145.58406829833984,144.72698974609375,146.04048156738281,474,0,0
D285_F03_V01,285,3,s4,right,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s5,left,neff,474,0,148.52847080825993,148.43503456852605,148.63344208849063,474,0,0
D285_F03_V01,285,3,s5,left,nonzero_pixels,474,0,163,162,164,474,0,0
D285_F03_V01,285,3,s5,left,sum_w2,474,0,124.718017578125,124.65023803710938,124.80712890625,474,0,0
D285_F03_V01,285,3,s5,left,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s5,real,neff,474,0,148.53217266891389,148.43764890498761,148.61743711904211,474,0,0
D285_F03_V01,285,3,s5,real,nonzero_pixels,474,0,163,162,164,474,0,0
D285_F03_V01,285,3,s5,real,sum_w2,474,0,124.71742248535156,124.65023803710938,124.80183410644531,474,0,0
D285_F03_V01,285,3,s5,real,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s5,right,neff,474,0,148.53892294105157,148.44222421539584,148.63344208849063,474,0,0
D285_F03_V01,285,3,s5,right,nonzero_pixels,474,0,163,162,164,474,0,0
D285_F03_V01,285,3,s5,right,sum_w2,474,0,124.70574188232422,124.64947509765625,124.80712890625,474,0,0
D285_F03_V01,285,3,s5,right,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s6,left,neff,474,0,91.113697303416416,91.062348231467652,91.182219919941943,474,0,0
D285_F03_V01,285,3,s6,left,nonzero_pixels,474,0,105,103,108,474,0,0
D285_F03_V01,285,3,s6,left,sum_w2,474,0,74.353034973144531,74.285369873046875,74.41357421875,474,0,0
D285_F03_V01,285,3,s6,left,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s6,real,neff,474,0,91.113938127236892,91.068166324436575,91.171304143488513,474,0,0
D285_F03_V01,285,3,s6,real,nonzero_pixels,474,0,105,103,108,474,0,0
D285_F03_V01,285,3,s6,real,sum_w2,474,0,74.350547790527344,74.284042358398438,74.4107666015625,474,0,0
D285_F03_V01,285,3,s6,real,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,s6,right,neff,474,0,91.109863557046879,91.05636971039003,91.182219919941943,474,0,0
D285_F03_V01,285,3,s6,right,nonzero_pixels,474,0,106,103,108,474,0,0
D285_F03_V01,285,3,s6,right,sum_w2,474,0,74.352256774902344,74.28643798828125,74.4134521484375,474,0,0
D285_F03_V01,285,3,s6,right,z_span_pixels,474,0,8,8,8,474,0,0
D285_F03_V01,285,3,source,left,neff,474,0,767.5765269052132,766.31454642471431,768.60445981368707,474,0,0
D285_F03_V01,285,3,source,left,nonzero_pixels,474,0,809,806,816,474,0,0
D285_F03_V01,285,3,source,left,sum_w2,474,0,732.36946105957031,731.24728393554688,733.44822692871094,474,0,0
D285_F03_V01,285,3,source,left,z_span_pixels,474,0,43,43,43,474,0,0
D285_F03_V01,285,3,source,real,neff,474,0,767.43640302969447,766.31438697846352,768.60354488532835,474,0,0
D285_F03_V01,285,3,source,real,nonzero_pixels,474,0,809,806,816,474,0,0
D285_F03_V01,285,3,source,real,sum_w2,474,0,732.39701843261719,731.24191284179688,733.4365234375,474,0,0
D285_F03_V01,285,3,source,real,z_span_pixels,474,0,43,43,43,474,0,0
D285_F03_V01,285,3,source,right,neff,474,0,767.17511844620242,766.32605640642748,768.59499445991366,474,0,0
D285_F03_V01,285,3,source,right,nonzero_pixels,474,0,809,806,816,474,0,0
D285_F03_V01,285,3,source,right,sum_w2,474,0,732.71182250976562,731.24191284179688,733.44619750976562,474,0,0
D285_F03_V01,285,3,source,right,z_span_pixels,474,0,43,43,43,474,0,0
D285_F03_V01,285,3,t01,left,neff,474,0,96.527907645866094,96.140662732032581,96.813522682170046,474,0,0
D285_F03_V01,285,3,t01,left,nonzero_pixels,474,0,115,115,120,474,0,0
D285_F03_V01,285,3,t01,left,sum_w2,474,0,72.63731755401642,72.423026100884442,72.9298933550334,474,0,0
D285_F03_V01,285,3,t01,left,z_span_pixels,474,0,5,5,5,474,0,0
D285_F03_V01,285,3,t01,real,neff,474,0,96.514574624414649,96.134654016584946,96.813520412598791,474,0,0
D285_F03_V01,285,3,t01,real,nonzero_pixels,474,0,115,115,120,474,0,0
D285_F03_V01,285,3,t01,real,sum_w2,474,0,72.647352044141869,72.423027798676401,72.934451700629779,474,0,0
D285_F03_V01,285,3,t01,real,z_span_pixels,474,0,5,5,5,474,0,0
D285_F03_V01,285,3,t01,right,neff,474,0,96.520126071243951,96.132316225286644,96.813525405315488,474,0,0
D285_F03_V01,285,3,t01,right,nonzero_pixels,474,0,115,115,120,474,0,0
D285_F03_V01,285,3,t01,right,sum_w2,474,0,72.643173662605506,72.423024063788574,72.936225355246933,474,0,0
D285_F03_V01,285,3,t01,right,z_span_pixels,474,0,5,5,5,474,0,0
D285_F03_V01,285,3,t02,left,neff,474,0,89.739078245010518,89.379068352845664,90.004605911733236,474,0,0
D285_F03_V01,285,3,t02,left,nonzero_pixels,474,0,92,92,96,474,0,0
D285_F03_V01,285,3,t02,left,sum_w2,474,0,78.132385774616452,77.901883010360876,78.447095157109487,474,0,0
D285_F03_V01,285,3,t02,left,z_span_pixels,474,0,4,4,4,474,0,0
