scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,metric_family,rho,n_pairs
D128_F07_V01,128,7,common_grid,detrended_31,middle_q_raw,tail_q_raw_500um,500,q,0.35894987202481865,493
D128_F07_V01,128,7,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,mean,0.28173042710502999,493
D128_F07_V01,128,7,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,mean,0.3396364457550286,493
D128_F07_V01,128,7,common_grid,detrended_31,lower_q_raw,tail_q_raw_100um,100,q,0.36866429921418586,493
D128_F07_V01,128,7,common_grid,detrended_31,lower_q_raw,tail_q_raw_500um,500,q,0.40395461570260771,493
D128_F07_V01,128,7,common_grid,detrended_31,source_area,tail_mean_raw_100um,100,area_vs_mean,-0.38716679324887393,493
D128_F07_V01,128,7,common_grid,detrended_31,source_area,tail_mean_raw_500um,500,area_vs_mean,-0.41039076845343259,493
D128_F07_V01,128,7,common_grid,detrended_31,source_area,tail_q_raw_100um,100,area_vs_q,0.52303929812809957,493
D128_F07_V01,128,7,common_grid,detrended_31,source_area,tail_q_raw_500um,500,area_vs_q,0.81162462715816108,493
D128_F07_V01,128,7,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,0.45643213034374813,493
D128_F07_V01,128,7,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,0.52502445877012316,493
D128_F07_V01,128,7,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,0.45168031138667208,493
D128_F07_V01,128,7,common_grid,detrended_51,source_q_raw,tail_q_raw_500um,500,q,0.48398031452093837,493
D128_F07_V01,128,7,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,mean,0.3722181769347086,493
D128_F07_V01,128,7,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,mean,0.41775835613011247,493
D128_F07_V01,128,7,common_grid,detrended_51,upper_q_raw,tail_q_raw_100um,100,q,0.3764984483977325,493
D128_F07_V01,128,7,common_grid,detrended_51,upper_q_raw,tail_q_raw_500um,500,q,0.38771111647805234,493
D128_F07_V01,128,7,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,mean,0.39911199684325194,493
D128_F07_V01,128,7,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,mean,0.44957506952391207,493
D128_F07_V01,128,7,common_grid,detrended_51,middle_q_raw,tail_q_raw_100um,100,q,0.34698529449334486,493
D128_F07_V01,128,7,common_grid,detrended_51,middle_q_raw,tail_q_raw_500um,500,q,0.3475585757159354,493
D128_F07_V01,128,7,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,mean,0.26228900412402262,493
D128_F07_V01,128,7,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,mean,0.33269452039313996,493
D128_F07_V01,128,7,common_grid,detrended_51,lower_q_raw,tail_q_raw_100um,100,q,0.35030488238448204,493
D128_F07_V01,128,7,common_grid,detrended_51,lower_q_raw,tail_q_raw_500um,500,q,0.41265045912639536,493
D128_F07_V01,128,7,common_grid,detrended_51,source_area,tail_mean_raw_100um,100,area_vs_mean,-0.38245000544501384,493
D128_F07_V01,128,7,common_grid,detrended_51,source_area,tail_mean_raw_500um,500,area_vs_mean,-0.41946988354149972,493
D128_F07_V01,128,7,common_grid,detrended_51,source_area,tail_q_raw_100um,100,area_vs_q,0.50652855318989998,493
D128_F07_V01,128,7,common_grid,detrended_51,source_area,tail_q_raw_500um,500,area_vs_q,0.80405686613804572,493
D128_F07_V01,128,7,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,mean,0.41985437071622983,493
D128_F07_V01,128,7,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,mean,0.47483735205754668,493
D128_F07_V01,128,7,common_grid,detrended_101,source_q_raw,tail_q_raw_100um,100,q,0.43330939790977435,493
D128_F07_V01,128,7,common_grid,detrended_101,source_q_raw,tail_q_raw_500um,500,q,0.48472426462110968,493
D128_F07_V01,128,7,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,mean,0.34171768436632843,493
D128_F07_V01,128,7,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,mean,0.3572060773728219,493
D128_F07_V01,128,7,common_grid,detrended_101,upper_q_raw,tail_q_raw_100um,100,q,0.36320171213052893,493
D128_F07_V01,128,7,common_grid,detrended_101,upper_q_raw,tail_q_raw_500um,500,q,0.37998377301408509,493
D128_F07_V01,128,7,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,mean,0.372179292648322,493
