scan_id,flow_mm_s,metric,metric_label,lag_frames,pair_count,acf
flow03,3.0,q_vessel,Q_V,72,378,-0.04229875134978275
flow03,3.0,q_vessel,Q_V,73,377,-0.03816045139443188
flow03,3.0,q_vessel,Q_V,74,376,-0.005322260666130401
flow03,3.0,q_vessel,Q_V,75,375,0.01808591556674636
flow03,3.0,q_vessel,Q_V,76,374,-0.05384394989394665
flow03,3.0,q_vessel,Q_V,77,373,-0.003353247495267699
flow03,3.0,q_vessel,Q_V,78,372,-0.08331479350755674
flow03,3.0,q_vessel,Q_V,79,371,-0.03763029695584477
flow03,3.0,q_vessel,Q_V,80,370,-0.0476585601767905
flow03,3.0,q_vessel,Q_V,81,369,-0.061273090763405556
flow03,3.0,q_vessel,Q_V,82,368,-0.003052105267181988
flow03,3.0,q_vessel,Q_V,83,367,-0.053223891839574725
flow03,3.0,q_vessel,Q_V,84,366,-0.04216979706884195
flow03,3.0,q_vessel,Q_V,85,365,-0.051193128650999196
flow03,3.0,q_vessel,Q_V,86,364,-0.08691825384620964
flow03,3.0,q_vessel,Q_V,87,363,-0.12411552982034696
flow03,3.0,q_vessel,Q_V,88,362,-0.12875855459806262
flow03,3.0,q_vessel,Q_V,89,361,-0.14556803752473807
flow03,3.0,q_vessel,Q_V,90,360,-0.14916692726929995
flow03,3.0,q_vessel,Q_V,91,359,-0.09639667898383038
flow03,3.0,q_vessel,Q_V,92,358,-0.07408952530340635
flow03,3.0,q_vessel,Q_V,93,357,-0.10269074824159274
flow03,3.0,q_vessel,Q_V,94,356,-0.0909048617392386
flow03,3.0,q_vessel,Q_V,95,355,-0.04959347486670701
flow03,3.0,q_vessel,Q_V,96,354,0.01776656304851792
flow03,3.0,q_vessel,Q_V,97,353,0.01193724078951003
flow03,3.0,q_vessel,Q_V,98,352,-0.030721369262986218
flow03,3.0,q_vessel,Q_V,99,351,-0.03403777740034976
flow03,3.0,q_vessel,Q_V,100,350,-0.014064106903733258
flow03,3.0,q_vessel,Q_V,101,349,-0.006007124954368063
flow03,3.0,q_vessel,Q_V,102,348,-0.0011549259036069649
flow03,3.0,q_vessel,Q_V,103,347,0.027051960281955636
flow03,3.0,q_vessel,Q_V,104,346,-0.012606298261906948
flow03,3.0,q_vessel,Q_V,105,345,-0.032467553783507117
flow03,3.0,q_vessel,Q_V,106,344,-0.06193448560494155
flow03,3.0,q_vessel,Q_V,107,343,-0.09029311288753591
flow03,3.0,q_vessel,Q_V,108,342,-0.10648031838314198
flow03,3.0,q_vessel,Q_V,109,341,-0.08057005313749734
flow03,3.0,q_vessel,Q_V,110,340,-0.02172765243432483
flow03,3.0,q_vessel,Q_V,111,339,0.007364649846520816
flow03,3.0,q_vessel,Q_V,112,338,-0.009121059568523522
flow03,3.0,q_vessel,Q_V,113,337,-0.06672413955222146
flow03,3.0,q_vessel,Q_V,114,336,-0.0753164486386626
flow03,3.0,q_vessel,Q_V,115,335,-0.10527817017826259
flow03,3.0,q_vessel,Q_V,116,334,-0.05520292884847464
flow03,3.0,q_vessel,Q_V,117,333,-0.05954291241770271
flow03,3.0,q_vessel,Q_V,118,332,-0.05186839575265265
flow03,3.0,q_vessel,Q_V,119,331,-0.05107323101078485
flow03,3.0,q_vessel,Q_V,120,330,0.01417164907018867
flow03,3.0,q_vessel,Q_V,121,329,-0.03223556845844222
flow03,3.0,q_vessel,Q_V,122,328,0.014408665012477397
flow03,3.0,q_vessel,Q_V,123,327,-0.018000903098607756
flow03,3.0,q_vessel,Q_V,124,326,-0.016226783806012262
flow03,3.0,q_vessel,Q_V,125,325,0.008758747373380603
flow03,3.0,q_vessel,Q_V,126,324,-0.017834656320436924
flow03,3.0,q_vessel,Q_V,127,323,-0.0529976374534811
flow03,3.0,q_vessel,Q_V,128,322,-0.13265508495667297
flow03,3.0,q_vessel,Q_V,129,321,-0.10999959398387674
flow03,3.0,q_vessel,Q_V,130,320,-0.16704785619770596
flow03,3.0,q_vessel,Q_V,131,319,-0.15200552457759914
flow03,3.0,q_vessel,Q_V,132,318,-0.14549440678375844
flow03,3.0,q_vessel,Q_V,133,317,-0.1189238634079025
flow03,3.0,q_vessel,Q_V,134,316,-0.08554069479629675
flow03,3.0,q_vessel,Q_V,135,315,0.000979793862856657
flow03,3.0,q_vessel,Q_V,136,314,0.038441118267432434
flow03,3.0,q_vessel,Q_V,137,313,0.01893271209535465
flow03,3.0,q_vessel,Q_V,138,312,0.04582063343200967
flow03,3.0,q_vessel,Q_V,139,311,0.10295455966055352
flow03,3.0,q_vessel,Q_V,140,310,0.15300334869627216
flow03,3.0,q_vessel,Q_V,141,309,0.20908340830064395
flow03,3.0,q_vessel,Q_V,142,308,0.20738684111542502
flow03,3.0,q_vessel,Q_V,143,307,0.19860805719283428
flow03,3.0,q_vessel,Q_V,144,306,0.13510218375497465
flow03,3.0,q_vessel,Q_V,145,305,0.0807295379109677
flow03,3.0,q_vessel,Q_V,146,304,0.014355676410278918
flow03,3.0,q_vessel,Q_V,147,303,0.008487879692700368
flow03,3.0,q_vessel,Q_V,148,302,-0.02513525137396301
flow03,3.0,q_vessel,Q_V,149,301,-0.12294462450424526
flow03,3.0,q_vessel,Q_V,150,300,-0.1554089687974939
flow03,3.0,q_vessel,Q_V,151,299,-0.09924235951635876
flow03,3.0,q_vessel,Q_V,152,298,-0.03943185789455885
flow03,3.0,q_vessel,Q_V,153,297,-0.05908546743491772
flow03,3.0,q_vessel,Q_V,154,296,0.025312271084823375
flow03,3.0,q_vessel,Q_V,155,295,0.02390651206934393
flow03,3.0,q_vessel,Q_V,156,294,0.06395534626117878
flow03,3.0,q_vessel,Q_V,157,293,0.07699820174529852
flow03,3.0,q_vessel,Q_V,158,292,0.03610558750270814
flow03,3.0,q_vessel,Q_V,159,291,0.08001358693668463
flow03,3.0,q_vessel,Q_V,160,290,0.03374654387459071
flow03,3.0,q_vessel,Q_V,161,289,0.13340486510536537
flow03,3.0,q_vessel,Q_V,162,288,0.06666067269812073
flow03,3.0,q_vessel,Q_V,163,287,0.06357343018671509
flow03,3.0,q_vessel,Q_V,164,286,0.09211144130820546
flow03,3.0,q_vessel,Q_V,165,285,0.054856717647606267
flow03,3.0,q_vessel,Q_V,166,284,0.02866132781963464
flow03,3.0,q_vessel,Q_V,167,283,0.024931962092201318
flow03,3.0,q_vessel,Q_V,168,282,0.07333005280075584
flow03,3.0,q_vessel,Q_V,169,281,0.06130091661882368
flow03,3.0,q_vessel,Q_V,170,280,0.061303641943784716
flow03,3.0,q_vessel,Q_V,171,279,0.050285096968721396
flow03,3.0,q_vessel,Q_V,172,278,0.0746382685034488
flow03,3.0,q_vessel,Q_V,173,277,0.09471674336146052
flow03,3.0,q_vessel,Q_V,174,276,0.04349389319850939
flow03,3.0,q_vessel,Q_V,175,275,0.05045788177977389
flow03,3.0,q_vessel,Q_V,176,275,0.04701398533339676
flow03,3.0,q_vessel,Q_V,177,275,0.06516681087092308
flow03,3.0,q_vessel,Q_V,178,275,0.03726331945864896
flow03,3.0,q_vessel,Q_V,179,275,0.05462116663842846
flow03,3.0,q_vessel,Q_V,180,275,0.10374410540236799
flow03,3.0,q_vessel,Q_V,181,275,0.1196589446537805
flow03,3.0,q_vessel,Q_V,182,274,0.10623035564919359
flow03,3.0,q_vessel,Q_V,183,273,0.14545837958327645
flow03,3.0,q_vessel,Q_V,184,272,0.10869295554720032
flow03,3.0,q_vessel,Q_V,185,271,0.17266999142887463
flow03,3.0,q_vessel,Q_V,186,270,0.18224389112350034
flow03,3.0,q_vessel,Q_V,187,269,0.15927133285958997
flow03,3.0,q_vessel,Q_V,188,268,0.13677109628501635
flow03,3.0,q_vessel,Q_V,189,267,0.11372385099690256
flow03,3.0,q_vessel,Q_V,190,266,0.049031624017087806
flow03,3.0,q_vessel,Q_V,191,265,0.03658270139519733
flow03,3.0,q_vessel,Q_V,192,264,0.009656327341904674
flow03,3.0,q_vessel,Q_V,193,263,0.05872753168533416
flow03,3.0,q_vessel,Q_V,194,261,0.03225059993123201
flow03,3.0,q_vessel,Q_V,195,259,0.031205287551494182
flow03,3.0,q_vessel,Q_V,196,258,-0.01012767680695474
flow03,3.0,q_vessel,Q_V,197,257,0.05842757038513512
flow03,3.0,q_vessel,Q_V,198,256,0.059538672757087394
flow03,3.0,q_vessel,Q_V,199,255,-0.004615426521657175
flow03,3.0,q_vessel,Q_V,200,255,0.0005705298176687717
flow03,3.0,source_mean,Sbar_V,0,468,1.0
flow03,3.0,source_mean,Sbar_V,1,462,0.428478207911525
flow03,3.0,source_mean,Sbar_V,2,457,0.27760026980302843
flow03,3.0,source_mean,Sbar_V,3,453,0.2708534009771082
flow03,3.0,source_mean,Sbar_V,4,449,0.2235577263716494
flow03,3.0,source_mean,Sbar_V,5,446,0.149092870934847
flow03,3.0,source_mean,Sbar_V,6,443,0.1649792505968555
flow03,3.0,source_mean,Sbar_V,7,440,0.15373970001958717
flow03,3.0,source_mean,Sbar_V,8,438,0.1312258539887293
flow03,3.0,source_mean,Sbar_V,9,436,0.15262963735297172
flow03,3.0,source_mean,Sbar_V,10,434,0.07517996220053533
flow03,3.0,source_mean,Sbar_V,11,432,0.05392085765830738
flow03,3.0,source_mean,Sbar_V,12,430,0.10606305455487922
flow03,3.0,source_mean,Sbar_V,13,428,0.13964512097648812
flow03,3.0,source_mean,Sbar_V,14,427,0.14316137095949646
flow03,3.0,source_mean,Sbar_V,15,427,0.11845432637765589
flow03,3.0,source_mean,Sbar_V,16,427,0.14498392311538266
flow03,3.0,source_mean,Sbar_V,17,426,0.18257167548498413
flow03,3.0,source_mean,Sbar_V,18,424,0.11898191664524084
flow03,3.0,source_mean,Sbar_V,19,423,0.1375811811077822
flow03,3.0,source_mean,Sbar_V,20,423,0.15633349747773834
flow03,3.0,source_mean,Sbar_V,21,422,0.10905708612151323
flow03,3.0,source_mean,Sbar_V,22,421,0.10604661476810606
flow03,3.0,source_mean,Sbar_V,23,419,0.08714660645394576
flow03,3.0,source_mean,Sbar_V,24,418,0.046105522067450576
flow03,3.0,source_mean,Sbar_V,25,417,0.10302746614313361
flow03,3.0,source_mean,Sbar_V,26,416,0.134817515644712
flow03,3.0,source_mean,Sbar_V,27,415,0.12502864720938736
flow03,3.0,source_mean,Sbar_V,28,414,0.08082082079761935
flow03,3.0,source_mean,Sbar_V,29,413,0.17123704926115624
flow03,3.0,source_mean,Sbar_V,30,412,0.21376196236427902
flow03,3.0,source_mean,Sbar_V,31,411,0.08004500159754815
flow03,3.0,source_mean,Sbar_V,32,410,0.05969678278002564
flow03,3.0,source_mean,Sbar_V,33,409,0.05273546534300439
flow03,3.0,source_mean,Sbar_V,34,408,0.02903317608375529
flow03,3.0,source_mean,Sbar_V,35,407,-0.0023032788711603016
flow03,3.0,source_mean,Sbar_V,36,406,0.03411874907687864
flow03,3.0,source_mean,Sbar_V,37,405,0.0677015388585237
flow03,3.0,source_mean,Sbar_V,38,404,0.12188217256383235
flow03,3.0,source_mean,Sbar_V,39,403,0.03452801750044792
flow03,3.0,source_mean,Sbar_V,40,402,0.035870706631422646
flow03,3.0,source_mean,Sbar_V,41,401,0.08837338193158054
flow03,3.0,source_mean,Sbar_V,42,400,0.055806028423806706
flow03,3.0,source_mean,Sbar_V,43,399,0.07293180243084443
flow03,3.0,source_mean,Sbar_V,44,398,0.08078190838235048
flow03,3.0,source_mean,Sbar_V,45,397,0.0822913159177525
flow03,3.0,source_mean,Sbar_V,46,396,0.06810662434625228
flow03,3.0,source_mean,Sbar_V,47,395,0.0694685530526222
flow03,3.0,source_mean,Sbar_V,48,395,0.024367651264586374
flow03,3.0,source_mean,Sbar_V,49,394,-0.030277256117873064
flow03,3.0,source_mean,Sbar_V,50,393,0.08507990005596663
flow03,3.0,source_mean,Sbar_V,51,393,0.07984122493391455
flow03,3.0,source_mean,Sbar_V,52,393,0.0685051112496861
flow03,3.0,source_mean,Sbar_V,53,393,0.006198030373258242
flow03,3.0,source_mean,Sbar_V,54,393,-0.018708987913934355
flow03,3.0,source_mean,Sbar_V,55,392,0.03417662057239014
flow03,3.0,source_mean,Sbar_V,56,391,0.038932932644633295
flow03,3.0,source_mean,Sbar_V,57,390,0.058009338204904025
flow03,3.0,source_mean,Sbar_V,58,389,0.012670593124032015
flow03,3.0,source_mean,Sbar_V,59,388,0.06909546600798348
flow03,3.0,source_mean,Sbar_V,60,387,0.1088105411060628
flow03,3.0,source_mean,Sbar_V,61,386,0.04807877467998723
flow03,3.0,source_mean,Sbar_V,62,385,-0.0013062130267163033
flow03,3.0,source_mean,Sbar_V,63,384,0.056544588913850266
flow03,3.0,source_mean,Sbar_V,64,383,0.018680038109483602
flow03,3.0,source_mean,Sbar_V,65,382,-0.009553758682791008
flow03,3.0,source_mean,Sbar_V,66,381,0.0038274188575943757
flow03,3.0,source_mean,Sbar_V,67,380,0.02708250416154914
flow03,3.0,source_mean,Sbar_V,68,380,-0.040784696356036106
flow03,3.0,source_mean,Sbar_V,69,380,-0.04908563628704098
flow03,3.0,source_mean,Sbar_V,70,380,-0.045771013904516274
flow03,3.0,source_mean,Sbar_V,71,379,-0.02933082884489451
flow03,3.0,source_mean,Sbar_V,72,378,-0.06102322879655146
flow03,3.0,source_mean,Sbar_V,73,377,-0.008410979542236218
flow03,3.0,source_mean,Sbar_V,74,376,0.03062689295803398
flow03,3.0,source_mean,Sbar_V,75,375,0.03667433982319013
flow03,3.0,source_mean,Sbar_V,76,374,-0.016849174548849304
flow03,3.0,source_mean,Sbar_V,77,373,0.01674916885168521
flow03,3.0,source_mean,Sbar_V,78,372,-0.05898995163492901
flow03,3.0,source_mean,Sbar_V,79,371,-0.028578346426603365
flow03,3.0,source_mean,Sbar_V,80,370,-0.013312019706907265
flow03,3.0,source_mean,Sbar_V,81,369,-0.01756657701587034
flow03,3.0,source_mean,Sbar_V,82,368,0.009621625767514411
flow03,3.0,source_mean,Sbar_V,83,367,-0.0848633504042576
flow03,3.0,source_mean,Sbar_V,84,366,-0.0034005658547255646
flow03,3.0,source_mean,Sbar_V,85,365,-0.0196478196457368
flow03,3.0,source_mean,Sbar_V,86,364,-0.0515054370536125
flow03,3.0,source_mean,Sbar_V,87,363,-0.08169702640715808
flow03,3.0,source_mean,Sbar_V,88,362,-0.07523759285463155
flow03,3.0,source_mean,Sbar_V,89,361,-0.11097891647578277
flow03,3.0,source_mean,Sbar_V,90,360,-0.0997194529768195
flow03,3.0,source_mean,Sbar_V,91,359,-0.013860163158082951
flow03,3.0,source_mean,Sbar_V,92,358,-0.05039610382946898
flow03,3.0,source_mean,Sbar_V,93,357,0.047543692458048015
flow03,3.0,source_mean,Sbar_V,94,356,0.024856318730481275
flow03,3.0,source_mean,Sbar_V,95,355,-0.020121809362616965
flow03,3.0,source_mean,Sbar_V,96,354,0.030102165853186067
flow03,3.0,source_mean,Sbar_V,97,353,0.06066457621191696
flow03,3.0,source_mean,Sbar_V,98,352,-0.0007019920109072772
flow03,3.0,source_mean,Sbar_V,99,351,-0.042403375535550056
flow03,3.0,source_mean,Sbar_V,100,350,-0.0216014736154801
flow03,3.0,source_mean,Sbar_V,101,349,-0.002229959577208454
flow03,3.0,source_mean,Sbar_V,102,348,0.003990091935148574
flow03,3.0,source_mean,Sbar_V,103,347,0.00025465289895943214
flow03,3.0,source_mean,Sbar_V,104,346,0.009830430514294315
flow03,3.0,source_mean,Sbar_V,105,345,-0.025688923265265486
flow03,3.0,source_mean,Sbar_V,106,344,-0.03692499528641772
flow03,3.0,source_mean,Sbar_V,107,343,-0.060432306319307676
flow03,3.0,source_mean,Sbar_V,108,342,-0.08299884243873967
flow03,3.0,source_mean,Sbar_V,109,341,-0.08858598739279354
flow03,3.0,source_mean,Sbar_V,110,340,0.0348083681124044
flow03,3.0,source_mean,Sbar_V,111,339,0.07543061195502905
flow03,3.0,source_mean,Sbar_V,112,338,0.018639114045978
flow03,3.0,source_mean,Sbar_V,113,337,-0.01051054083902387
flow03,3.0,source_mean,Sbar_V,114,336,0.006604260407410605
flow03,3.0,source_mean,Sbar_V,115,335,-0.035886600580361666
flow03,3.0,source_mean,Sbar_V,116,334,-0.02219542549570176
flow03,3.0,source_mean,Sbar_V,117,333,0.0158245951084163
flow03,3.0,source_mean,Sbar_V,118,332,-0.029296993620107077
flow03,3.0,source_mean,Sbar_V,119,331,-0.07816564419547493
flow03,3.0,source_mean,Sbar_V,120,330,-0.03164283577209574
flow03,3.0,source_mean,Sbar_V,121,329,-0.024319100535285947
flow03,3.0,source_mean,Sbar_V,122,328,-0.0015301858589163828
flow03,3.0,source_mean,Sbar_V,123,327,0.05903453046318703
flow03,3.0,source_mean,Sbar_V,124,326,0.0008117698066831685
flow03,3.0,source_mean,Sbar_V,125,325,0.012139753566083367
flow03,3.0,source_mean,Sbar_V,126,324,0.01889425718778404
flow03,3.0,source_mean,Sbar_V,127,323,-0.00728320183017876
flow03,3.0,source_mean,Sbar_V,128,322,-0.13822808370489995
flow03,3.0,source_mean,Sbar_V,129,321,-0.09140725510276132
flow03,3.0,source_mean,Sbar_V,130,320,-0.07548445727924533
flow03,3.0,source_mean,Sbar_V,131,319,-0.10300292902721968
flow03,3.0,source_mean,Sbar_V,132,318,-0.06777647917219039
flow03,3.0,source_mean,Sbar_V,133,317,-0.09069115503022517
flow03,3.0,source_mean,Sbar_V,134,316,-0.007810561403330583
flow03,3.0,source_mean,Sbar_V,135,315,0.050260455328592836
flow03,3.0,source_mean,Sbar_V,136,314,0.018272228726806478
flow03,3.0,source_mean,Sbar_V,137,313,-0.002133747696486443
flow03,3.0,source_mean,Sbar_V,138,312,-0.006612010229539818
flow03,3.0,source_mean,Sbar_V,139,311,0.017343781527261973
flow03,3.0,source_mean,Sbar_V,140,310,0.030646633131109182
flow03,3.0,source_mean,Sbar_V,141,309,0.11402018222206585
flow03,3.0,source_mean,Sbar_V,142,308,0.11086287918414084
flow03,3.0,source_mean,Sbar_V,143,307,0.09279185548858494
flow03,3.0,source_mean,Sbar_V,144,306,0.10638502022897041
flow03,3.0,source_mean,Sbar_V,145,305,-0.024490622914961995
flow03,3.0,source_mean,Sbar_V,146,304,-0.04002006978646933
flow03,3.0,source_mean,Sbar_V,147,303,0.005567866891608424
flow03,3.0,source_mean,Sbar_V,148,302,0.015373687303180662
flow03,3.0,source_mean,Sbar_V,149,301,-0.10278260619801088
flow03,3.0,source_mean,Sbar_V,150,300,-0.15276917475822102
flow03,3.0,source_mean,Sbar_V,151,299,-0.1337655487716927
flow03,3.0,source_mean,Sbar_V,152,298,-0.006622629447158238
flow03,3.0,source_mean,Sbar_V,153,297,0.01396215121205513
flow03,3.0,source_mean,Sbar_V,154,296,0.015193853071178558
flow03,3.0,source_mean,Sbar_V,155,295,0.005682036189669952
flow03,3.0,source_mean,Sbar_V,156,294,0.04540337897231877
flow03,3.0,source_mean,Sbar_V,157,293,-0.03395930897093011
flow03,3.0,source_mean,Sbar_V,158,292,-0.09325781789635998
flow03,3.0,source_mean,Sbar_V,159,291,-0.01323712621915164
flow03,3.0,source_mean,Sbar_V,160,290,-0.006842177331737847
flow03,3.0,source_mean,Sbar_V,161,289,0.14246087039136152
flow03,3.0,source_mean,Sbar_V,162,288,0.05440641437466595
flow03,3.0,source_mean,Sbar_V,163,287,0.056158322553369944
flow03,3.0,source_mean,Sbar_V,164,286,0.060883495630762126
flow03,3.0,source_mean,Sbar_V,165,285,0.011210895481193646
flow03,3.0,source_mean,Sbar_V,166,284,-0.04016031905288399
flow03,3.0,source_mean,Sbar_V,167,283,0.04338697799275463
flow03,3.0,source_mean,Sbar_V,168,282,0.10769024478593851
flow03,3.0,source_mean,Sbar_V,169,281,0.0381086215851359
flow03,3.0,source_mean,Sbar_V,170,280,-0.023583911802514606
flow03,3.0,source_mean,Sbar_V,171,279,0.0028047071805979438
flow03,3.0,source_mean,Sbar_V,172,278,0.03839833605289872
flow03,3.0,source_mean,Sbar_V,173,277,0.0883165890428093
flow03,3.0,source_mean,Sbar_V,174,276,0.023041798155574365
flow03,3.0,source_mean,Sbar_V,175,275,0.008598998228209023
flow03,3.0,source_mean,Sbar_V,176,275,0.003505754338747813
flow03,3.0,source_mean,Sbar_V,177,275,0.014012589687082865
flow03,3.0,source_mean,Sbar_V,178,275,-0.02929636416121203
flow03,3.0,source_mean,Sbar_V,179,275,-0.043157139671706424
flow03,3.0,source_mean,Sbar_V,180,275,0.005111343757972655
flow03,3.0,source_mean,Sbar_V,181,275,0.03994554606518809
flow03,3.0,source_mean,Sbar_V,182,274,0.11647121987585753
flow03,3.0,source_mean,Sbar_V,183,273,0.049324929162836324
flow03,3.0,source_mean,Sbar_V,184,272,0.044747792980205536
flow03,3.0,source_mean,Sbar_V,185,271,0.13720920289932034
flow03,3.0,source_mean,Sbar_V,186,270,0.13999158364401518
flow03,3.0,source_mean,Sbar_V,187,269,0.07194426268917647
flow03,3.0,source_mean,Sbar_V,188,268,0.07849687597973777
flow03,3.0,source_mean,Sbar_V,189,267,0.0679519873954335
flow03,3.0,source_mean,Sbar_V,190,266,0.06573919953186529
flow03,3.0,source_mean,Sbar_V,191,265,0.022384999736240276
flow03,3.0,source_mean,Sbar_V,192,264,0.012445944197947308
flow03,3.0,source_mean,Sbar_V,193,263,0.002215349786005381
flow03,3.0,source_mean,Sbar_V,194,261,0.01157785837549969
flow03,3.0,source_mean,Sbar_V,195,259,0.0035380981620316753
flow03,3.0,source_mean,Sbar_V,196,258,-0.033630166406759865
flow03,3.0,source_mean,Sbar_V,197,257,0.030870778138688014
flow03,3.0,source_mean,Sbar_V,198,256,0.052327040040653264
flow03,3.0,source_mean,Sbar_V,199,255,0.062417005066114785
flow03,3.0,source_mean,Sbar_V,200,255,-0.027473940818548773
flow03,3.0,q_tail,Q_T,0,468,1.0
flow03,3.0,q_tail,Q_T,1,462,0.5100001325025877
flow03,3.0,q_tail,Q_T,2,457,0.3606701280107904
flow03,3.0,q_tail,Q_T,3,453,0.2891446245972312
flow03,3.0,q_tail,Q_T,4,449,0.28962253112471237
flow03,3.0,q_tail,Q_T,5,446,0.18817681147523657
flow03,3.0,q_tail,Q_T,6,443,0.12092369695226968
flow03,3.0,q_tail,Q_T,7,440,0.09006391942660416
flow03,3.0,q_tail,Q_T,8,438,0.10509193962140144
flow03,3.0,q_tail,Q_T,9,436,0.051107036956645154
flow03,3.0,q_tail,Q_T,10,434,-0.03781758945821291
flow03,3.0,q_tail,Q_T,11,432,-0.02548318348158684
flow03,3.0,q_tail,Q_T,12,430,-0.03254122040483437
flow03,3.0,q_tail,Q_T,13,428,-0.06076962987980356
flow03,3.0,q_tail,Q_T,14,427,-0.06452852789680126
flow03,3.0,q_tail,Q_T,15,427,-0.0482196285515156
flow03,3.0,q_tail,Q_T,16,427,-0.0037593386710285492
flow03,3.0,q_tail,Q_T,17,426,0.003507483566057288
flow03,3.0,q_tail,Q_T,18,424,-0.055736733709009695
flow03,3.0,q_tail,Q_T,19,423,-0.03741539042352088
flow03,3.0,q_tail,Q_T,20,423,-0.02477270238692824
flow03,3.0,q_tail,Q_T,21,422,0.08100355133210008
flow03,3.0,q_tail,Q_T,22,421,0.03468192185224271
flow03,3.0,q_tail,Q_T,23,419,-0.015710654426022038
flow03,3.0,q_tail,Q_T,24,418,-0.025275957290722083
flow03,3.0,q_tail,Q_T,25,417,-0.0248248402720873
flow03,3.0,q_tail,Q_T,26,416,-0.022904166934998804
flow03,3.0,q_tail,Q_T,27,415,-0.07770617209727189
flow03,3.0,q_tail,Q_T,28,414,-0.1149365509099251
flow03,3.0,q_tail,Q_T,29,413,-0.05498600140510964
flow03,3.0,q_tail,Q_T,30,412,-0.035058745986015584
flow03,3.0,q_tail,Q_T,31,411,-0.10391281142204452
flow03,3.0,q_tail,Q_T,32,410,-0.16416484851588375
flow03,3.0,q_tail,Q_T,33,409,-0.11952336042316342
flow03,3.0,q_tail,Q_T,34,408,-0.06822926814536011
flow03,3.0,q_tail,Q_T,35,407,-0.14269595767981508
flow03,3.0,q_tail,Q_T,36,406,-0.12283150651463508
flow03,3.0,q_tail,Q_T,37,405,-0.06793165402855532
flow03,3.0,q_tail,Q_T,38,404,-0.046428787479744445
flow03,3.0,q_tail,Q_T,39,403,-0.05793063835901641
flow03,3.0,q_tail,Q_T,40,402,-0.05607576824818134
flow03,3.0,q_tail,Q_T,41,401,-0.07475044554679601
flow03,3.0,q_tail,Q_T,42,400,-0.06913975685037814
flow03,3.0,q_tail,Q_T,43,399,-0.07475734970931201
flow03,3.0,q_tail,Q_T,44,398,-0.13395727183696018
flow03,3.0,q_tail,Q_T,45,397,-0.09122211975070489
flow03,3.0,q_tail,Q_T,46,396,-0.07566784808352212
flow03,3.0,q_tail,Q_T,47,395,-0.12383800663349281
flow03,3.0,q_tail,Q_T,48,395,-0.12907648354484913
flow03,3.0,q_tail,Q_T,49,394,-0.1626066477087328
flow03,3.0,q_tail,Q_T,50,393,-0.0807249944933128
flow03,3.0,q_tail,Q_T,51,393,-0.05675803656400256
flow03,3.0,q_tail,Q_T,52,393,-0.03984220904086804
flow03,3.0,q_tail,Q_T,53,393,-0.10254614531948747
flow03,3.0,q_tail,Q_T,54,393,-0.09130924403239483
flow03,3.0,q_tail,Q_T,55,392,-0.022906209813146425
flow03,3.0,q_tail,Q_T,56,391,-0.04189242300537563
flow03,3.0,q_tail,Q_T,57,390,-0.027847163149930146
flow03,3.0,q_tail,Q_T,58,389,-0.02598028446054084
flow03,3.0,q_tail,Q_T,59,388,0.06604208064199238
flow03,3.0,q_tail,Q_T,60,387,0.020074442214442677
flow03,3.0,q_tail,Q_T,61,386,0.06201603209192473
flow03,3.0,q_tail,Q_T,62,385,0.012406287700022734
flow03,3.0,q_tail,Q_T,63,384,0.03286830112587944
flow03,3.0,q_tail,Q_T,64,383,0.027296565925934095
flow03,3.0,q_tail,Q_T,65,382,-0.016945937267747672
flow03,3.0,q_tail,Q_T,66,381,0.028905274026616846
flow03,3.0,q_tail,Q_T,67,380,0.10213488781193514
flow03,3.0,q_tail,Q_T,68,380,0.05105054898859661
flow03,3.0,q_tail,Q_T,69,380,-0.006551516266683897
flow03,3.0,q_tail,Q_T,70,380,0.0373761413946476
flow03,3.0,q_tail,Q_T,71,379,0.030010412065034346
flow03,3.0,q_tail,Q_T,72,378,0.035500424029149186
flow03,3.0,q_tail,Q_T,73,377,-0.007290566618747689
flow03,3.0,q_tail,Q_T,74,376,-0.037127209139404045
flow03,3.0,q_tail,Q_T,75,375,-0.017833887517789564
flow03,3.0,q_tail,Q_T,76,374,-0.029293383013051455
flow03,3.0,q_tail,Q_T,77,373,-0.023007185662870803
flow03,3.0,q_tail,Q_T,78,372,-0.013260608398845242
flow03,3.0,q_tail,Q_T,79,371,-0.02631535209826681
flow03,3.0,q_tail,Q_T,80,370,0.028331411844731248
flow03,3.0,q_tail,Q_T,81,369,0.02332306038265669
flow03,3.0,q_tail,Q_T,82,368,0.028638250397051764
flow03,3.0,q_tail,Q_T,83,367,-0.0464159738997666
flow03,3.0,q_tail,Q_T,84,366,-0.06574740765730595
flow03,3.0,q_tail,Q_T,85,365,-0.08367612985630513
flow03,3.0,q_tail,Q_T,86,364,-0.07287233320923006
flow03,3.0,q_tail,Q_T,87,363,-0.053888957709970264
flow03,3.0,q_tail,Q_T,88,362,0.013844891986831967
flow03,3.0,q_tail,Q_T,89,361,0.0022498450407625547
flow03,3.0,q_tail,Q_T,90,360,-0.03439349673942729
flow03,3.0,q_tail,Q_T,91,359,0.036774570256743085
flow03,3.0,q_tail,Q_T,92,358,0.012923728679828961
flow03,3.0,q_tail,Q_T,93,357,-0.019334228516071198
flow03,3.0,q_tail,Q_T,94,356,-0.0529363724508895
flow03,3.0,q_tail,Q_T,95,355,-0.0036976849155182082
