source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,rho,n_pairs,rho_peak,lag_at_peak,n_pairs_lag0,zero_lag_rank,peak_within_pm2,peak_within_pm5,rho_remote_median,zero_lag_specificity,pseudo_left_rho,pseudo_right_rho,control_rho,control_excess_rho,in_real_high_region
4,14,0.5,0.66666666666666663,0.58333333333333337,325,350,337.5,2.5390625,2.734375,2.63671875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.10091481700973925,486,0.11089657302674166,-35,486,2,False,False,-0.0010437176858854912,0.10195853469562474,-0.096706100285109869,0.025059305788406983,-0.035823397248351443,0.13673821425809068,False
4,15,0.5,0.66666666666666663,0.58333333333333337,350,375,362.5,2.734375,2.9296875,2.83203125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.003197465987457679,486,0.11778870047763948,41,486,46,False,False,0.011699555708755874,-0.0085020897212981957,-0.023588506070102155,0.028891460647405394,0.0026514772886516193,0.00054598869880605975,False
4,16,0.5,0.66666666666666663,0.58333333333333337,375,400,387.5,2.9296875,3.125,3.02734375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.082702996258780637,486,0.12983321642823992,11,486,6,False,False,0.0013734134876025681,0.081329582771178063,0.032438558671260671,-0.051044327651013258,-0.0093028844898762932,0.092005880748656926,False
4,17,0.5,0.66666666666666663,0.58333333333333337,400,425,412.5,3.125,3.3203125,3.22265625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.046000053837628035,486,0.10911763581169431,-16,486,19,False,False,-0.0063503740733800475,0.052350427911008079,0.13403041310882446,-0.04696004421962939,0.043535184444597537,0.0024648693930304985,False
4,18,0.5,0.66666666666666663,0.58333333333333337,425,450,437.5,3.3203125,3.515625,3.41796875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.07425376805907366,486,0.12668846565138753,29,486,5,False,False,-0.012099488374380797,0.086353256433454456,0.053898140614011492,-0.038177470092128192,0.0078603352609416498,0.066393432798132007,False
4,19,0.5,0.66666666666666663,0.58333333333333337,450,475,462.5,3.515625,3.7109375,3.61328125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.019447558457761936,486,0.11968746543277181,-16,486,34,False,False,-0.0042334911497770083,0.023681049607538945,0.069834598635396136,-0.043830363327875571,0.013002117653760283,0.0064454408040016536,False
4,20,0.5,0.66666666666666663,0.58333333333333337,475,500,487.5,3.7109375,3.90625,3.80859375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,-0.033517749051454465,486,0.13670832912304764,-26,486,73,False,False,-0.0011246952969192255,-0.032393053754535238,0.053456587564440133,0.12760802157982468,0.090532304572132405,-0.12405005362358687,False
5,1,0.66666666666666663,0.83333333333333337,0.75,0,25,12.5,0,0.1953125,0.09765625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.24158630755423185,486,0.24158630755423185,0,486,1,True,True,0.0046727763449180455,0.2369135312093138,0.10367448217123379,0.036828313107382903,0.070251397639308349,0.17133490991492351,True
5,2,0.66666666666666663,0.83333333333333337,0.75,25,50,37.5,0.1953125,0.390625,0.29296875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.22563702987218393,486,0.22563702987218393,0,486,1,True,True,0.0032808597561082655,0.22235617011607567,0.03416356375424847,0.051109444017656713,0.042636503885952595,0.18300052598623134,False
5,3,0.66666666666666663,0.83333333333333337,0.75,50,75,62.5,0.390625,0.5859375,0.48828125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.19624310570485937,486,0.19624310570485937,0,486,1,True,True,-0.0023706963328159834,0.19861380203767534,-8.8230242462825764e-05,0.029739306336012242,0.014825538046774708,0.18141756765808464,False
5,4,0.66666666666666663,0.83333333333333337,0.75,75,100,87.5,0.5859375,0.78125,0.68359375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.15154214057850235,486,0.16591877475333344,1,486,2,True,True,0.027810629635713485,0.12373151094278886,0.02669280193116039,0.094588176445283417,0.060640489188221902,0.090901651390280447,False
5,5,0.66666666666666663,0.83333333333333337,0.75,100,125,112.5,0.78125,0.9765625,0.87890625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.20337752421902297,486,0.20337752421902297,0,486,1,True,True,0.012709529493795967,0.190667994725227,0.022281158651408277,0.0726501141033426,0.047465636377375442,0.15591188784164753,False
5,6,0.66666666666666663,0.83333333333333337,0.75,125,150,137.5,0.9765625,1.171875,1.07421875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.15878074025815692,486,0.15878074025815692,0,486,1,True,True,-0.0076926330320898125,0.16647337329024672,0.091487606014278189,-0.030300144414350277,0.030593730799963956,0.12818700945819295,False
5,7,0.66666666666666663,0.83333333333333337,0.75,150,175,162.5,1.171875,1.3671875,1.26953125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.13274669972861883,486,0.13274669972861883,0,486,1,True,True,0.024546095467490169,0.10820060426112865,-0.013328838536174555,-0.12191827470268704,-0.0676235566194308,0.20037025634804961,False
5,8,0.66666666666666663,0.83333333333333337,0.75,175,200,187.5,1.3671875,1.5625,1.46484375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.15030033828565698,486,0.1540871012069569,1,486,2,True,True,-0.019018231973815639,0.16931857025947261,-0.014570586859704903,-0.034809681798996704,-0.024690134329350803,0.17499047261500777,False
5,9,0.66666666666666663,0.83333333333333337,0.75,200,225,212.5,1.5625,1.7578125,1.66015625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.1239650194232,486,0.1239650194232,0,486,1,True,True,-0.0069850762406067617,0.13095009566380675,0.10739948940344621,-0.012829760763087832,0.047284864320179185,0.076680155103020814,False
5,10,0.66666666666666663,0.83333333333333337,0.75,225,250,237.5,1.7578125,1.953125,1.85546875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.13542370910639479,486,0.13542370910639479,0,486,1,True,True,-0.0042845289687435438,0.13970823807513832,-0.01507634662096783,0.1030703557441626,0.043997004561597386,0.091426704544797399,False
5,11,0.66666666666666663,0.83333333333333337,0.75,250,275,262.5,1.953125,2.1484375,2.05078125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.044758731357697638,486,0.099439977778413013,-1,486,25,True,True,0.017713058801303597,0.027045672556394042,0.069725235118459419,0.0079717098983996953,0.038848472508429557,0.005910258849268081,False
5,12,0.66666666666666663,0.83333333333333337,0.75,275,300,287.5,2.1484375,2.34375,2.24609375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.098931693886398997,486,0.10071280842111308,5,486,2,False,True,-0.016745860802609064,0.11567755468900806,-0.048696029874967642,-0.054386888793538132,-0.051541459334252887,0.15047315322065188,False
5,13,0.66666666666666663,0.83333333333333337,0.75,300,325,312.5,2.34375,2.5390625,2.44140625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.10874003146861162,486,0.10874003146861162,0,486,1,True,True,-0.01774360082949572,0.12648363229810733,0.017353181998645002,-0.0087839709634966387,0.0042846055175741818,0.10445542595103743,False
5,14,0.66666666666666663,0.83333333333333337,0.75,325,350,337.5,2.5390625,2.734375,2.63671875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.072438552438458356,486,0.16154467179045395,-46,486,7,False,False,-0.0093285288305672981,0.081767081269025654,0.084488192985108637,0.061248734108570679,0.072868463546839651,-0.00042991110838129509,False
5,15,0.66666666666666663,0.83333333333333337,0.75,350,375,362.5,2.734375,2.9296875,2.83203125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,-0.0051283264192279569,486,0.10571961751188948,-4,486,54,False,True,0.0050113346467837603,-0.010139661066011718,0.019908199792353268,-0.064941077245378953,-0.022516438726512843,0.017388112307284886,False
5,16,0.66666666666666663,0.83333333333333337,0.75,375,400,387.5,2.9296875,3.125,3.02734375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.079373774289453775,486,0.1236542137741848,-2,486,7,True,True,-0.01383040324708543,0.093204177536539201,-0.021949651309794684,0.062542158250493682,0.020296253470349499,0.059077520819104279,False
5,17,0.66666666666666663,0.83333333333333337,0.75,400,425,412.5,3.125,3.3203125,3.22265625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.0050750166215758549,486,0.090801239300648373,-40,486,47,False,False,0.00060165238578230827,0.0044733642357935467,-0.011165837185984065,-0.0058416430258039298,-0.0085037401058939976,0.013578756727469853,False
5,18,0.66666666666666663,0.83333333333333337,0.75,425,450,437.5,3.3203125,3.515625,3.41796875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.047887054868300638,486,0.15435035824551518,29,486,15,False,False,-0.0073608057562816456,0.055247860624582285,0.051954893095383162,0.044129841555191548,0.048042367325287355,-0.00015531245698671703,False
5,19,0.66666666666666663,0.83333333333333337,0.75,450,475,462.5,3.515625,3.7109375,3.61328125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.085026622598629975,486,0.11864971889109084,3,486,7,False,True,0.0075123821759202243,0.077514240422709754,0.0084418759762809534,0.049383949211638176,0.028912912593959565,0.056113710004670414,False
5,20,0.66666666666666663,0.83333333333333337,0.75,475,500,487.5,3.7109375,3.90625,3.80859375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,-0.005567551467262094,486,0.1153260808036778,7,486,54,False,False,-0.0056605995043648022,9.3048037102708148e-05,-0.039198166901749133,0.063453990855789649,0.012127911977020258,-0.017695463444282352,False
6,1,0.83333333333333337,1,0.91666666666666663,0,25,12.5,0,0.1953125,0.09765625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.28620312867135134,486,0.28620312867135134,0,486,1,True,True,0.008054480719425286,0.27814864795192606,0.089424716361993395,0.050451493102397958,0.06993810473219568,0.21626502393915564,True
6,2,0.83333333333333337,1,0.91666666666666663,25,50,37.5,0.1953125,0.390625,0.29296875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.17665620500790802,486,0.17665620500790802,0,486,1,True,True,-0.0058075698934303352,0.18246377490133836,0.058585191759472376,0.087314974639983389,0.072950083199727886,0.10370612180818013,False
6,3,0.83333333333333337,1,0.91666666666666663,50,75,62.5,0.390625,0.5859375,0.48828125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.096193293770665197,486,0.13637236524209564,-37,486,7,False,False,0.025754789202327072,0.070438504568338126,0.037698102921394951,-0.0045773642534945817,0.016560369333950185,0.079632924436715019,False
6,4,0.83333333333333337,1,0.91666666666666663,75,100,87.5,0.5859375,0.78125,0.68359375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.073089000660034459,486,0.14503556763282827,40,486,16,False,False,0.011777164059745021,0.061311836600289438,0.063822000810445589,-0.0018165105826404883,0.031002745113902552,0.042086255546131907,False
6,5,0.83333333333333337,1,0.91666666666666663,100,125,112.5,0.78125,0.9765625,0.87890625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.12880594928061423,486,0.12880594928061423,0,486,1,True,True,-0.00069290916586587856,0.1294988584464801,0.030495854325547817,0.014677226566047467,0.022586540445797644,0.10621940883481659,False
6,6,0.83333333333333337,1,0.91666666666666663,125,150,137.5,0.9765625,1.171875,1.07421875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.14735616092245121,486,0.14735616092245121,0,486,1,True,True,-0.002348994424161221,0.14970515534661244,0.04577963075228686,0.026011245718832614,0.03589543823555974,0.11146072268689147,False
6,7,0.83333333333333337,1,0.91666666666666663,150,175,162.5,1.171875,1.3671875,1.26953125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.1072161748720528,486,0.1264716204285363,37,486,2,False,False,0.010580993576778459,0.096635181295274347,0.061110830164860561,0.0092868172021884979,0.035198823683524533,0.07201735118852827,False
6,8,0.83333333333333337,1,0.91666666666666663,175,200,187.5,1.3671875,1.5625,1.46484375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.12717791438782777,486,0.17236838425710677,-1,486,3,True,True,-0.0030570875979142147,0.13023500198574198,0.10495617633169095,-0.0043290357810114605,0.050313570275339746,0.07686434411248802,False
6,9,0.83333333333333337,1,0.91666666666666663,200,225,212.5,1.5625,1.7578125,1.66015625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.12367107357329533,486,0.12367107357329533,0,486,1,True,True,0.012118403481949442,0.1115526700913459,0.057476148825225511,0.011561888883534974,0.034519018854380246,0.089152054718915089,False
6,10,0.83333333333333337,1,0.91666666666666663,225,250,237.5,1.7578125,1.953125,1.85546875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.085346804124005693,486,0.11112950288693468,43,486,6,False,False,-0.0061513934420959274,0.091498197566101613,0.068515475298171161,0.095395998008568947,0.081955736653370054,0.0033910674706356392,False
6,11,0.83333333333333337,1,0.91666666666666663,250,275,262.5,1.953125,2.1484375,2.05078125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.085448624316758509,486,0.13094877524035714,-1,486,6,True,True,-0.00097345650596989807,0.086422080822728412,0.043148508746899308,0.034939410659248181,0.039043959703073741,0.046404664613684768,False
6,12,0.83333333333333337,1,0.91666666666666663,275,300,287.5,2.1484375,2.34375,2.24609375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.055601990933921736,486,0.10504922209663874,-23,486,16,False,False,0.0017073379183758716,0.053894653015545864,0.033306714458680414,0.013901644773419554,0.023604179616049985,0.031997811317871751,False
6,13,0.83333333333333337,1,0.91666666666666663,300,325,312.5,2.34375,2.5390625,2.44140625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.090268081494071048,486,0.11703046412524409,1,486,3,True,True,-0.0035424765771789844,0.093810558071250036,-0.025894025169001821,0.048621066930305559,0.011363520880651869,0.078904560613419175,False
6,14,0.83333333333333337,1,0.91666666666666663,325,350,337.5,2.5390625,2.734375,2.63671875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.078290017334809114,486,0.11605321548301527,-30,486,6,False,False,0.0036801360013115868,0.074609881333497524,0.045928699282372261,0.0711398851637252,0.058534292223048734,0.01975572511176038,False
6,15,0.83333333333333337,1,0.91666666666666663,350,375,362.5,2.734375,2.9296875,2.83203125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.092620979546839441,486,0.15550238107847247,-28,486,3,False,False,0.0049890101143375883,0.087631969432501858,0.080360706484935929,-0.010321711424555806,0.035019497530190062,0.057601482016649379,False
6,16,0.83333333333333337,1,0.91666666666666663,375,400,387.5,2.9296875,3.125,3.02734375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.10582388191943999,486,0.10582388191943999,0,486,1,True,True,0.0025951949952362253,0.10322868692420377,-0.017750377618132911,0.0011813868997171198,-0.0082844953592078954,0.11410837727864789,False
6,17,0.83333333333333337,1,0.91666666666666663,400,425,412.5,3.125,3.3203125,3.22265625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.049452090097674685,486,0.12828150905463739,10,486,20,False,False,0.016982758798876993,0.032469331298797692,0.0055322631502137537,-0.0037267906013633751,0.00090273627442518929,0.048549353823249493,False
6,18,0.83333333333333337,1,0.91666666666666663,425,450,437.5,3.3203125,3.515625,3.41796875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,-0.031804763148531992,486,0.11235446552457402,-23,486,71,False,False,-0.011289148909818601,-0.020515614238713391,-0.039431317720308529,0.022709595589207609,-0.0083608610655504598,-0.023443902082981534,False
6,19,0.83333333333333337,1,0.91666666666666663,450,475,462.5,3.515625,3.7109375,3.61328125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.051658284270979037,486,0.1617694948059005,2,486,16,True,True,0.00033636360041371842,0.051321920670565319,0.066559743405081612,-0.011688318544418059,0.027435712430331778,0.024222571840647258,False
6,20,0.83333333333333337,1,0.91666666666666663,475,500,487.5,3.7109375,3.90625,3.80859375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.017711772045395369,486,0.12477904290868673,-7,486,30,False,False,-0.011080467704382826,0.028792239749778195,-0.040527530494410213,0.04380363192877549,0.0016380507171826382,0.01607372132821273,False
1,1,0,0.16666666666666666,0.083333333333333329,0,25,12.5,0,0.1953125,0.09765625,D128_F03_V01,128,3,common_grid,absolute,6,detrended_51,mean,0.1292722810055314,468,0.13547035635324647,29,468,4,False,False,0.02810772435677392,0.10116455664875748,0.17982168069974744,0.059472611257750149,0.11964714597874879,0.0096251350267826108,False
1,2,0,0.16666666666666666,0.083333333333333329,25,50,37.5,0.1953125,0.390625,0.29296875,D128_F03_V01,128,3,common_grid,absolute,6,detrended_51,mean,0.13217348711135529,468,0.19976354868210827,-39,468,8,False,False,0.00053307268671896283,0.13164041442463634,0.14036153268773693,0.1780983941119888,0.15922996339986287,-0.027056476288507575,False
1,3,0,0.16666666666666666,0.083333333333333329,50,75,62.5,0.390625,0.5859375,0.48828125,D128_F03_V01,128,3,common_grid,absolute,6,detrended_51,mean,0.10468180284432389,468,0.11335856959258397,-33,468,2,False,False,0.004936787683678329,0.099745015160645559,0.059686974023731659,0.089644409547573772,0.074665691785652716,0.030016111058671177,False
1,4,0,0.16666666666666666,0.083333333333333329,75,100,87.5,0.5859375,0.78125,0.68359375,D128_F03_V01,128,3,common_grid,absolute,6,detrended_51,mean,0.16530139472686817,468,0.16530139472686817,0,468,1,True,True,-0.0033466621942524304,0.16864805692112059,0.059815517651357883,0.098629318125741217,0.079222417888549557,0.08607897683831861,False
1,5,0,0.16666666666666666,0.083333333333333329,100,125,112.5,0.78125,0.9765625,0.87890625,D128_F03_V01,128,3,common_grid,absolute,6,detrended_51,mean,0.057412926677080582,468,0.1457821358021236,-31,468,18,False,False,0.016219418732877779,0.041193507944202803,0.051925452728301479,0.086783577068094586,0.069354514898198036,-0.011941588221117454,False
1,6,0,0.16666666666666666,0.083333333333333329,125,150,137.5,0.9765625,1.171875,1.07421875,D128_F03_V01,128,3,common_grid,absolute,6,detrended_51,mean,0.094434779458263202,468,0.15825213507593811,26,468,8,False,False,-0.00086180057265896216,0.095296580030922159,0.014387637708904097,0.11665382252862477,0.065520730118764442,0.02891404933949876,False
1,7,0,0.16666666666666666,0.083333333333333329,150,175,162.5,1.171875,1.3671875,1.26953125,D128_F03_V01,128,3,common_grid,absolute,6,detrended_51,mean,0.048836393347132009,468,0.1412314448991793,-29,468,17,False,False,-0.019814184479370701,0.068650577826502718,0.058846087893133309,0.053399913203942523,0.056123000548537916,-0.0072866072014059063,False
1,8,0,0.16666666666666666,0.083333333333333329,175,200,187.5,1.3671875,1.5625,1.46484375,D128_F03_V01,128,3,common_grid,absolute,6,detrended_51,mean,0.083373740274313518,468,0.13524894964064579,-24,468,8,False,False,-0.012994135242072158,0.096367875516385676,0.067065969281324522,0.083323879864740297,0.07519492457303241,0.0081788157012811086,False
1,9,0,0.16666666666666666,0.083333333333333329,200,225,212.5,1.5625,1.7578125,1.66015625,D128_F03_V01,128,3,common_grid,absolute,6,detrended_51,mean,0.039055904492565463,468,0.11792773257956847,47,468,27,False,False,-0.0086144775360609237,0.04767038202862639,-0.038180825044464142,0.067417298958215327,0.014618236956875592,0.024437667535689871,False
